date,excess_log_return,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
3/31/2006,0,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055
4/28/2006,0,0.79167373,0.981123427,0.929700658,0.821984012,0.927626327,0.818468515,0.930710296,0.919520678,0.94982349,0.96421896
5/31/2006,0,0.628534103,0.965349284,0.866996287,0.683038952,0.864231371,0.675814509,0.868995574,0.849746268,0.904767158,0.932625279
6/30/2006,0,0.499036251,0.94985991,0.808750537,0.573882573,0.80654883,0.562754106,0.811725024,0.787206842,0.861908527,0.902358215
7/31/2006,0,0.396248901,0.934650671,0.754662796,0.48920693,0.754158928,0.474026784,0.758603196,0.731298794,0.821143398,0.873371696
8/31/2006,0,0.314670427,0.919717012,0.704453667,0.424573447,0.70667193,0.405303125,0.70935547,0.681465259,0.782372643,0.845621284
9/29/2006,0,0.249934382,0.905054459,0.657863483,0.376181772,0.663724833,0.352948049,0.663726561,0.637190047,0.745501971,0.819064107
10/31/2006,0,0.198575767,0.890658615,0.614650928,0.340718162,0.624978312,0.313836969,0.62147911,0.597992267,0.710441687,0.793658775
11/30/2006,0,0.157845547,0.87652516,0.574591737,0.315290712,0.590113941,0.285240223,0.582392358,0.563421735,0.677106481,0.769365309
12/29/2006,0,0.125563459,0.862649847,0.537477475,0.297429057,0.558831757,0.264778818,0.546260879,0.533055272,0.645415212,0.746145064
1/31/2007,0,0.100001212,0.849028505,0.503114383,0.285102692,0.53084819,0.250429065,0.512893382,0.506493977,0.615290712,0.723960664
2/28/2007,0,0.079789784,0.835657034,0.471322296,0.2767172,0.505894396,0.240536948,0.482111572,0.483361445,0.586659591,0.702775931
3/30/2007,0,0.063845763,0.822531404,0.44193361,0.271074574,0.483715028,0.233810938,0.453749053,0.463302897,0.559452058,0.68255582
4/30/2007,0,0.05131265,0.809647655,0.414792304,0.267307736,0.464067415,0.22928512,0.427650297,0.445985017,0.533601748,0.663266354
5/31/2007,0,0.041513734,0.797001896,0.389753006,0.264807198,0.446721133,0.226262748,0.403669649,0.431096315,0.509045551,0.644874569
6/29/2007,0,0.03391371,0.784590303,0.366680109,0.263153683,0.431457907,0.224255117,0.381670397,0.418347713,0.48572346,0.627348451
7/31/2007,0,0.028086718,0.772409117,0.345446921,0.262063141,0.418071736,0.222926421,0.361523884,0.407473144,0.463578412,0.610656889
8/31/2007,0,0.023689216,0.760454643,0.325934862,0.261345163,0.406369177,0.222049245,0.3431087,0.398229919,0.442556149,0.594769617
9/28/2007,0,0.020437381,0.748723249,0.308032694,0.260873023,0.396169655,0.221471118,0.326309926,0.390398751,0.422605071,0.579657175
10/31/2007,0,0.01809017,0.737211368,0.291635806,0.260562786,0.387305732,0.22109051,0.311018476,0.383783343,0.403676112,0.565290861
11/30/2007,0,0.016439636,0.725915488,0.276645543,0.260359038,0.379623248,0.220840124,0.297130515,0.378209569,0.3857226,0.551642693
12/31/2007,0,0.015308283,0.714832163,0.26296859,0.260225272,0.372981301,0.220675485,0.284546976,0.373524276,0.368700141,0.538685378
1/31/2008,0,0.014550158,0.703957999,0.250516425,0.260137471,0.367252033,0.220567264,0.273173183,0.369593813,0.352566499,0.526392275
2/29/2008,0,0.014051372,0.693289665,0.239204833,0.260079848,0.362320239,0.220496141,0.262918575,0.366302376,0.337281477,0.514737377
3/31/2008,0,0.013727719,0.682823882,0.228953511,0.260042035,0.358082803,0.220449407,0.253696521,0.363550255,0.322806806,0.50369528
4/30/2008,0,0.013519765,0.672557427,0.219685737,0.260017223,0.354448002,0.220418701,0.245424232,0.361252076,0.309106044,0.493241173
5/30/2008,0,0.013387049,0.66248713,0.211328141,0.260000942,0.351334719,0.220398527,0.238022744,0.359335097,0.296144463,0.48335082
6/30/2008,0,0.013302728,0.652609877,0.203810536,0.25999026,0.348671584,0.220385274,0.231416956,0.357737596,0.283888954,0.474000551
7/31/2008,0,0.013249311,0.6429226,0.197065843,0.259983251,0.346396101,0.220376567,0.225535703,0.35640739,0.272307929,0.465167254
8/29/2008,0,0.013215535,0.633422287,0.19103006,0.259978652,0.344453774,0.220370847,0.220311847,0.355300502,0.261371222,0.456828374
9/30/2008,0,0.013194204,0.62410597,0.185642292,0.259975635,0.342797256,0.220367089,0.215682354,0.35437996,0.251050006,0.448961912
10/31/2008,0,0.013180744,0.614970734,0.180844803,0.259973655,0.341385548,0.22036462,0.211588356,0.353614757,0.241316696,0.441546425
11/28/2008,0,0.013172253,0.606013707,0.176583089,0.259972357,0.340183248,0.220362999,0.207975176,0.352978931,0.232144872,0.434561032
12/31/2008,0,0.0131669,0.597232067,0.172805946,0.259971504,0.339159863,0.220361933,0.20479231,0.352450785,0.223509194,0.427985419
1/30/2009,0,0.013163524,0.588623035,0.16946552,0.259970945,0.338289187,0.220361234,0.201993363,0.352012203,0.215385329,0.421799844
2/27/2009,0,0.013161397,0.580183875,0.166517329,0.259970578,0.337548736,0.220360774,0.199535941,0.351648082,0.207749873,0.415985144
3/31/2009,0,0.013160056,0.571911897,0.163920261,0.259970338,0.336919254,0.220360472,0.197381506,0.351345837,0.200580291,0.410522746
4/30/2009,0,0.013159211,0.563804451,0.161636525,0.25997018,0.336384272,0.220360273,0.195495192,0.351094995,0.193854847,0.405394666
5/29/2009,36.08034353,0.013158678,0.555858928,0.159631568,0.259970076,0.335929721,0.220360143,0.193845599,0.350886841,0.187552554,0.400583524
6/30/2009,15.03002443,6.524444753,0.573659835,0.38619476,0.894794598,0.552382483,0.554219341,0.487427566,0.62550703,0.441873008,0.409060491
7/31/2009,47.66350839,5.297280194,0.672543642,0.70260004,1.049641823,0.638219463,1.09917525,0.66082277,0.891842134,0.62939346,0.578492436
8/31/2009,14.32010128,4.208191638,0.723096389,1.013390245,1.132135079,0.937862905,1.080794383,1.136573318,0.863083252,0.600035477,0.570386954
9/30/2009,18.61202461,3.363902751,0.717413028,0.944764558,0.969250697,1.795631374,1.12006097,1.061452009,0.853747347,0.629686764,0.627405382
10/30/2009,-22.39614291,2.802790067,0.70691351,0.988648297,0.86662097,1.870703715,1.051284995,1.067526844,0.848232442,0.747447325,0.769309442
11/30/2009,21.06644218,2.330123651,0.706983571,1.088693254,0.997147169,1.755189004,1.062350524,1.189411247,0.890525672,0.767683884,0.908294725
12/31/2009,17.44081532,2.267587299,0.737612245,1.166510954,4.910500783,1.688832281,0.913054066,1.145905651,1.001833309,1.090750552,1.029052898
1/29/2010,-34.49907513,1.820537334,0.735448129,1.0876096,3.986570933,1.691335301,0.796643697,1.082258093,1.061606335,1.039363873,0.999436579
2/26/2010,12.57331373,1.482943916,0.724176613,1.085731724,3.247375436,1.608879793,0.759637721,1.017064258,1.005802322,0.990274198,0.978544746
3/31/2010,25.07838132,1.184092569,0.734262526,1.011746416,2.881727325,1.48736866,0.770009429,0.985080523,1.214431283,0.951178778,0.958610518
4/30/2010,13.68680979,0.956234951,0.723398948,1.268442028,2.363846317,1.37190674,1.427726659,1.093803597,1.164049151,0.906401365,0.940495794
5/31/2010,-48.81340463,0.774288006,0.712584543,1.187977214,1.986853194,1.26971876,1.183176193,1.268452608,1.175923044,0.874517578,0.996282666
6/30/2010,-56.91858846,0.616479604,0.79390793,1.106814199,2.009508827,1.268959719,1.707544423,1.184724818,1.108079362,0.847610286,1.055652211
7/30/2010,32.58024353,1.493072901,0.81105315,1.032854153,1.820973141,1.271831785,2.152817195,1.106715803,1.033813016,0.855290549,1.020144315
8/31/2010,-44.93368984,1.233213113,0.799244388,0.992811003,1.501291691,1.1806725,2.383450471,1.115967999,0.963655312,0.814937965,1.001301045
9/30/2010,53.10788861,1.020831517,0.873032999,0.999717805,1.247393948,1.090259214,2.271420432,1.089668558,1.137888341,0.784239912,1.044805211
10/29/2010,30.05900399,0.873519057,0.87141772,0.997487169,1.021048701,1.627302995,1.916641539,1.144975096,1.066086619,0.753649417,1.017928985
11/30/2010,7.786917435,0.811172143,0.861277868,1.511034689,0.839004267,1.634774695,1.610486665,1.067992085,0.985713426,0.72005716,1.008761724
12/31/2010,40.90668118,0.842133816,0.852844964,1.420240354,1.027817158,1.579472247,1.579500659,1.165271343,1.313145973,0.686206709,1.048826752
1/31/2011,0.963923039,0.918379085,0.846499628,1.336290927,0.900695771,1.47124613,1.422145038,1.101738541,1.852625719,0.705673929,1.062346114
2/28/2011,22.70730865,0.730460224,0.841921332,1.276295104,1.13212038,1.569403854,1.299246238,1.423397422,1.802450682,0.67290663,1.029327047
3/31/2011,-0.296345142,0.86145499,0.862080603,1.19708141,1.102972574,1.754378905,1.071166953,1.343017204,1.764207173,0.64617873,0.999164643
