date,excess_log_return,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
10/30/1992,0,0.998523984,0.998523984,0.998523984,0.998523984,0.998523984,0.998523984,0.998523984,0.998523984,0.998523984,0.998523984
11/30/1992,0,0.92384161,0.907159817,0.947575023,0.92715217,0.940764636,0.899914885,0.942656936,0.949115736,0.946929275,0.92071703
12/31/1992,0,0.854866231,0.824744781,0.899289962,0.860932013,0.886776695,0.811094667,0.890725951,0.902296825,0.899135915,0.851474435
1/29/1993,0,0.791171494,0.750460498,0.853532963,0.79949552,0.836339773,0.731097144,0.842499802,0.857939015,0.854921968,0.790045371
2/26/1993,0,0.73236362,0.683567584,0.810175279,0.742501268,0.789247221,0.659052091,0.797761165,0.81592073,0.81407727,0.735737428
3/31/1993,0,0.678078956,0.623397959,0.769094898,0.689632508,0.745305208,0.594175771,0.756305485,0.776126709,0.77640235,0.687908559
4/30/1993,0,0.627981713,0.569347766,0.730176192,0.640595402,0.704331843,0.535762406,0.717939893,0.738447684,0.74170743,0.645960192
5/31/1993,0,0.58176187,0.520870825,0.693309593,0.595117384,0.666156333,0.483176491,0.682482181,0.702780069,0.709811522,0.609331661
6/30/1993,0,0.539133233,0.477472543,0.658391278,0.552945645,0.630618175,0.435845876,0.649759828,0.669025659,0.680541626,0.577496096
7/30/1993,0,0.499831639,0.438704234,0.625322877,0.513845719,0.597566385,0.393255523,0.619609103,0.637091353,0.653732047,0.549957771
8/31/1993,0,0.463613282,0.404157791,0.594011189,0.477600178,0.566858757,0.354941888,0.591874231,0.606888878,0.629223824,0.52625081
9/30/1993,0,0.43025316,0.373460723,0.564367918,0.444007413,0.53836115,0.320487858,0.566406648,0.578334532,0.606864291,0.50593899
10/29/1993,0,0.399543634,0.346271537,0.536309416,0.412880508,0.511946816,0.289518176,0.543064349,0.55134893,0.586506752,0.488616293
11/30/1993,0,0.371293071,0.322275537,0.509756445,0.384046184,0.487495755,0.261695322,0.521711322,0.525856769,0.568010274,0.473907776
12/31/1993,0,0.345324586,0.301181084,0.484633943,0.357343827,0.464894112,0.236715779,0.502217098,0.501786589,0.551239582,0.461470384
1/31/1994,0,0.321474855,0.282716412,0.460870807,0.332624577,0.444033614,0.214306664,0.484456398,0.47907056,0.536065048,0.450993384
2/28/1994,0,0.299592992,0.266627085,0.438399683,0.309750476,0.424811059,0.194222661,0.468308886,0.457644257,0.52236273,0.442198219
3/31/1994,0,0.279539499,0.25267413,0.417156768,0.288593685,0.407127851,0.17624323,0.453659018,0.43744646,0.510014479,0.43483772
4/29/1994,0,0.261185263,0.24063287,0.397081615,0.269035733,0.390889596,0.160170054,0.440395972,0.418418948,0.498908045,0.428694698
5/31/1994,0,0.244410605,0.230292384,0.378116952,0.250966832,0.376005761,0.145824692,0.428413654,0.400506305,0.488937195,0.423580033
6/30/1994,0,0.229104381,0.221455474,0.360208505,0.23428522,0.362389391,0.133046404,0.417610748,0.383655737,0.480001809,0.419330401
7/29/1994,0,0.215163126,0.213938944,0.343304833,0.218896547,0.349956896,0.121690138,0.407890809,0.367816887,0.472007942,0.415805787
8/31/1994,0,0.202490255,0.207574023,0.327357158,0.204713299,0.338627905,0.111624641,0.399162355,0.352941666,0.464867831,0.412886939
9/30/1994,0,0.190995311,0.202206721,0.312319215,0.19165424,0.328325168,0.102730709,0.391338968,0.338984085,0.458499863,0.410472861
10/31/1994,0,0.180593286,0.197697986,0.2981471,0.179643899,0.31897452,0.094899563,0.384339359,0.325900098,0.452828476,0.408478431
11/30/1994,0,0.171204004,0.193923582,0.28479912,0.168612064,0.310504882,0.088031373,0.378087413,0.313647457,0.447784014,0.406832203
12/30/1994,0,0.16275159,0.190773662,0.272235656,0.158493316,0.302848299,0.082033954,0.372512179,0.302185573,0.443302533,0.405474424
1/31/1995,0,0.155164028,0.188152051,0.260419027,0.149226573,0.295939993,0.076821669,0.367547829,0.29147539,0.439325563,0.404355266
2/28/1995,0,0.148372815,0.185975311,0.249313356,0.140754671,0.289718428,0.072314558,0.363133554,0.281479266,0.435799839,0.403433282
3/31/1995,0,0.142312713,0.184171648,0.238884448,0.133023959,0.284125366,0.068437729,0.359213433,0.27216088,0.432677004,0.402674067
4/28/1995,0,0.136921591,0.182679736,0.229099665,0.125983934,0.27910592,0.065120996,0.355736248,0.263485134,0.429913301,0.402049115
5/31/1995,0,0.132140353,0.181447529,0.219927812,0.119586901,0.274608578,0.062298738,0.352655274,0.255418083,0.427469252,0.401534837
6/30/1995,0,0.127912939,0.180431098,0.21133903,0.113787675,0.270585207,0.059909925,0.349928046,0.247926875,0.425309336,0.401111739
7/31/1995,0,0.124186361,0.179593546,0.20330469,0.108543325,0.266991024,0.057898243,0.347516099,0.240979701,0.423401672,0.400763727
8/31/1995,0,0.120910782,0.178904002,0.195797299,0.103812958,0.263784544,0.056212234,0.345384702,0.234545766,0.42171771,0.400477524
9/29/1995,0,0.118039582,0.178336731,0.18879041,0.099557561,0.260927495,0.054805396,0.343502592,0.228595263,0.420231936,0.400242185
10/31/1995,0,0.115529428,0.177870337,0.182258548,0.095739879,0.258384711,0.05363619,0.341841696,0.223099369,0.418921589,0.400048694
11/30/1995,0,0.113340296,0.177487077,0.176177132,0.092324348,0.256124003,0.052667941,0.340376871,0.218030237,0.417766401,0.399889624
12/29/1995,0,0.111435469,0.177172265,0.170522422,0.08927706,0.254116012,0.051868623,0.339085647,0.213361011,0.416748347,0.399758861
1/31/1996,0,0.109781486,0.176913767,0.165271465,0.086565769,0.252334047,0.051210559,0.33794798,0.209065834,0.41585142,0.399651376
2/29/1996,0,0.108348046,0.17670157,0.160402054,0.08415991,0.250753924,0.050670057,0.336946027,0.205119862,0.415061421,0.39956303
3/29/1996,0,0.107107878,0.176527422,0.155892698,0.08203064,0.249353787,0.050226998,0.336063923,0.201499286,0.414365768,0.399490417
4/30/1996,0,0.106036583,0.176384529,0.1517226,0.080150873,0.248113939,0.049864426,0.335287588,0.198181343,0.413753324,0.399430738
5/31/1996,0,0.105112441,0.1762673,0.147871645,0.078495317,0.24701667,0.049568139,0.334604538,0.195144334,0.413214236,0.39938169
6/28/1996,0,0.104316214,0.176171139,0.144320396,0.07704049,0.246046094,0.049326303,0.33400372,0.192367629,0.412739797,0.399341381
7/31/1996,0,0.10363094,0.176092267,0.141050092,0.075764722,0.245187985,0.049129105,0.333475353,0.189831675,0.412322314,0.399308255
8/30/1996,0,0.103041719,0.176027582,0.138042656,0.074648133,0.244429629,0.048968435,0.333010795,0.187517993,0.411954998,0.399281031
