return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewma
-0.740311493,668.7375662,-17.45573201,666.8384679,1.842387296,-12.86935173
-0.723063234,672.6156393,12.26548619,666.8835599,1.832595709,5.084103926
-0.708697189,673.7466753,-9.666399592,670.7306524,1.648851162,-5.451970015
-0.783692505,675.1040191,30.20987269,671.8718169,1.777961543,20.02077477
-0.79484685,683.541478,23.75127312,673.2068556,1.676209968,22.68541645
-0.822160545,688.4226687,8.107676593,681.6463665,1.994208628,12.27274512
-0.784625842,688.7274038,-11.25394152,686.5248386,2.244222029,-4.53203105
-0.819936092,690.5983936,28.88328575,686.8264346,2.329565993,19.33605238
-0.81546897,697.9576519,9.659743104,688.6975044,2.211103451,12.4244029
-0.858577162,698.4192341,-18.7838809,696.0420814,2.515138038,-9.867228387
-0.843015143,703.0963931,-16.9989716,696.5024734,2.616819544,-14.96133068
-0.901410833,706.9487647,4.171044199,701.2122439,2.419094482,-1.295348624
-0.862566462,706.9347894,-12.52979482,705.0876916,2.240157939,-9.31995305
-0.767021344,709.1488278,-14.48622188,705.0721851,2.284063667,-13.01014507
-0.727573934,711.9983099,-23.94087933,707.3098785,2.15217109,-20.8178124
-0.73994917,719.0110139,17.49238989,710.1519345,1.999684544,6.546617807
-0.703623794,721.5326903,-19.88601778,717.1296271,1.747675288,-12.33383618
-0.714640431,726.5001956,0.882857682,719.6730038,1.931805708,-2.893340565
-0.727530039,726.4749448,-19.04670828,724.600613,1.722479205,-14.43146036
-0.738436918,719.7869863,9.720202795,724.5767165,1.731772444,2.819727607
-0.718630982,720.4035437,25.9563597,717.9135455,1.856292383,19.34589339
-0.77595747,724.767571,-1.872947378,718.5373262,1.923631715,4.189578555
-0.846849148,723.0411297,-11.44201045,722.9485039,2.044663673,-6.975842163
-0.862789414,686.9693781,7.177322009,721.2446797,1.864522891,3.133560817
-0.831855799,680.9468313,6.826791186,685.0755213,2.355178392,5.771582509
-0.793161949,678.4285728,2.759049264,679.0333257,2.661265767,3.619773048
-0.844913504,659.2007479,-6.687459623,676.5128879,2.536914803,-3.742536003
-1.177107069,560.6607188,-9.44553931,657.3253905,2.986302656,-7.816109794
-0.960723498,508.0790858,30.64940542,558.6662947,3.904285091,19.65925822
-0.828223413,513.7634721,-1.206102707,506.1401964,4.517876217,4.755428985
-0.899803273,488.5412705,-25.29996873,511.7353948,4.664336298,-16.71271224
-0.588683556,475.5003681,-4.306971071,486.2248024,5.122295428,-7.851468548
-0.534430111,433.3519205,2.685527307,473.0011349,5.293424761,-0.325042937
-0.43744613,380.1768845,0.783705345,431.3195989,4.526949715,0.466920122
-0.424164936,380.2531977,-15.92569171,378.5103848,3.76583568,-11.24208833
-0.473116826,380.9203866,8.606632254,378.5466778,3.758998057,2.93556923
-0.477845975,374.2875329,-14.72993601,379.2062363,3.366400197,-9.682648799
-0.535603827,373.0922265,-20.81308827,373.4853754,3.170842177,-17.63296271
-0.55382296,374.367624,9.027959167,372.840868,2.780701117,1.410552917
-0.582197667,373.3990493,-21.88069346,374.377856,2.324238546,-15.22605164
-0.585818252,379.4932396,30.07882583,373.3239961,2.51998162,17.13457512
-0.586596422,381.2128193,9.485629273,379.3338003,2.310553219,11.67104237
-0.591437636,378.1793584,-4.188101452,381.1475879,2.345299507,0.343082498
-0.641044801,376.4123398,-22.80916932,378.2083602,2.609807125,-16.19424023
-0.663787517,369.1044566,-27.117244,376.3395744,2.38253218,-23.99638578
-0.68638766,370.1361859,14.72908405,368.7749512,1.735854347,3.664664099
-0.680554685,365.5388564,3.513834861,369.6084964,1.149557634,3.556928929
-0.705893047,342.2863186,7.738822727,365.1766211,1.548254948,6.543995928
-0.714604475,340.4345313,6.849047539,342.148255,2.05893177,6.761889936
-0.743631207,317.7730279,-16.04306595,340.2440673,1.965336547,-9.527364268
-0.710554464,295.8976536,-1.027293633,317.7564206,2.502864759,-3.455885243
-0.718266196,294.682157,-38.45025921,295.7604957,1.793494536,-28.45186665
-0.75075517,304.8663793,-13.02150754,294.5133454,1.646406091,-17.43018157
-0.714795896,296.8011738,-74.19506886,304.6148613,0.965622043,-57.97652963
-0.790583798,354.81471,26.55029073,296.4741635,0.494304577,2.399770626
-0.827237924,361.6882335,6.550446958,354.4719781,-0.24961634,5.364539435
-0.840678878,360.8605193,-16.15017033,361.296668,-0.053172872,-10.0031104
-0.787686153,363.076141,-20.89005459,360.4446609,-0.101033452,-17.77949911
-0.976236371,367.4539604,-55.15595017,362.6916376,-0.33561112,-44.47696415
-0.87280731,397.7698731,10.90404493,367.0915715,-0.552870717,-4.919100522
-0.801870475,398.8731761,-19.46237775,397.6849373,-1.19116652,-15.30715568
-0.723764856,390.1543266,-38.0875521,398.7571461,-0.996581086,-31.57886741
-0.743266267,391.5724777,25.27290508,390.1158302,-0.832544278,9.029541511
-0.816515977,365.8919249,15.65761936,391.5941648,-0.852919936,13.76388283
-0.599673626,368.8625544,-0.239411555,365.8896335,-1.165427871,3.761529698
-0.498929779,368.7165061,17.60859093,368.8346935,-0.995789197,13.65228772
-0.449910047,368.2837399,-8.291627492,368.7017588,-1.025947268,-2.021937431
-0.371479876,368.5167583,-18.49598118,368.3991615,-1.033903471,-13.78911154
-0.387262521,370.1793377,-83.83787484,368.6036353,-1.169384816,-63.82394247
-0.386765158,441.3597458,79.74023878,370.1643867,-1.477608773,38.72190128
-0.539717624,499.2464251,31.44816768,440.7537799,-2.308703157,33.52637728
-0.710710162,508.5431471,26.46593988,499.1273684,-1.104150029,28.48320771
-0.672553113,516.3151561,36.75954788,508.5694364,-0.894000874,34.39487926
-0.894315262,530.6972821,23.23715274,516.3410473,-0.592558603,26.4250746
