return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewma
-0.594292773,3832.828145,77.10426284,3803.84658,8.69125218,51.12550744
-0.521943827,3850.709544,-59.9052517,3816.906304,8.497763516,-28.18217766
-0.526395288,3868.482155,-113.8574377,3834.643897,8.794318373,-89.37879197
-0.543814138,3925.55815,7.42214719,3852.445775,8.563913559,-20.235264
-0.529587171,3925.326922,91.30962547,3909.614187,8.126000337,59.43965705
-0.508203541,3951.646708,-79.07713791,3909.361308,8.154547057,-39.50091078
-0.67997905,3980.718358,55.19049387,3935.577475,8.505737924,28.13580683
-0.751205313,3989.021082,-122.6022146,3964.709636,8.201595086,-79.53420848
-0.810674031,4054.198777,75.22373505,3972.898001,8.413866216,31.00717976
-0.80127716,4071.503235,-0.70085219,4038.423415,7.942319237,8.358585509
-0.738497233,4071.526395,21.80242045,4055.507818,8.231641295,17.96132475
-0.722671467,4072.005156,-100.1326627,4055.554078,8.22894571,-66.39152343
-0.655453381,4116.556352,173.8038403,4055.995214,8.312801173,105.1765935
-0.651893216,4222.01534,-11.80653697,4100.813492,7.927675547,21.6172146
-0.768929777,4223.288352,-0.441435572,4205.951454,8.596151856,5.861035905
-0.680482996,4223.288969,15.76383174,4207.266223,8.550742098,12.9344615
-0.752592403,4223.213943,-8.967860329,4207.296005,8.549044269,-2.710054092
-0.654069251,4224.062701,-42.34700249,4207.211433,8.609674391,-31.02216009
-0.552876311,4233.62296,-164.6060196,4208.113486,8.575182621,-126.4392026
-0.601207502,4347.888234,-82.94953077,4217.777478,8.412309534,-95.37515129
-0.562770788,4379.072956,171.4446509,4332.240414,7.779209459,95.2104217
-0.517660217,4482.028155,-0.744367837,4363.566276,7.460172802,26.67128632
-0.532522462,4482.057715,-113.2350835,4466.343983,8.119575306,-73.26183498
-0.681032613,4538.132722,-209.9112509,4466.392598,8.116712352,-170.8685606
-0.705671737,4718.903002,0.166534469,4522.588988,7.6811928,-48.70063556
-0.77748101,4718.867356,133.8823354,4703.81206,6.873841835,81.71577227
-0.784162611,4780.796746,-1.375721556,4703.80336,6.874482353,22.36470525
-0.75665493,4780.843508,34.19613147,4765.398729,7.389414412,30.81572398
-0.914700155,4783.434152,-42.0916999,4765.484179,7.384123175,-21.26100736
-0.859483809,4792.455028,122.7883851,4768.022106,7.515646758,81.63141582
-0.834254142,4843.637128,25.46511774,4777.243604,7.353755604,41.51263148
-0.755290886,4844.624702,35.12271695,4828.063172,7.826018624,36.94840682
-0.71880277,4847.257501,-108.0363519,4829.014699,7.923961384,-66.61213512
-0.772663116,4898.405292,146.8708733,4831.600232,8.059048757,85.87572804
-0.937574931,4972.74998,29.98233835,4883.016778,7.643524327,45.95187826
-0.868896816,4974.362324,72.8131805,4957.0278,8.208412301,65.13852272
-0.826326005,4990.1993,26.12403471,4958.578832,8.323728987,37.27103128
-1.083861733,4991.112036,37.3354751,4974.229653,8.603779681,37.31706258
-0.996768159,4994.067829,26.7902076,4975.115459,8.704256738,29.79788045
-0.881768558,4995.043737,-0.711249941,4977.95631,8.847854719,8.005644457
-0.920277626,4995.037483,19.42287443,4978.882783,8.950893979,16.16080872
-0.861622378,4995.156244,16.05024416,4978.933693,8.948158402,16.08183404
-0.997921065,4995.023284,-33.37929292,4979.042151,9.022861766,-19.24754236
-1.308676846,5001.425533,111.2471071,4978.915156,9.084593474,73.96292154
-1.180980958,5041.806493,50.35530269,4985.516566,8.956211578,57.10033665
-1.146481847,5048.078614,45.04688382,5025.268927,9.384085067,48.49072748
-1.276581926,5052.685006,-1.26276734,5031.349031,9.577759308,12.9525169
-1.142482691,5052.688953,84.764695,5035.80488,9.751016553,64.24692983
-1.067217808,5074.205347,-68.73361714,5035.905707,9.746159756,-30.73917515
-1.020010545,5097.252817,-18.65238456,5057.079392,10.07217781,-22.1057533
-0.967300093,5099.846453,19.23681522,5080.505292,9.807817748,7.424652786
-0.919823619,5099.82391,102.5087704,5083.245491,9.736077807,75.34187965
-0.923758331,5132.607616,44.90389575,5083.222605,9.810065558,53.60046258
-0.862112167,5136.882305,14.09041442,5115.747208,10.20433006,25.37899961
-0.832337217,5136.491076,113.236272,5119.947886,10.37703735,88.13419417
-0.784717921,5176.743383,-65.8063325,5119.58382,10.43123125,-21.82332488
-0.925237278,5198.640413,-288.6549949,5159.625161,10.86675538,-212.4173749
-0.902380468,5540.480538,-34.009919,5181.717547,10.6136541,-84.98347783
-0.852956787,5547.237801,-285.1716515,5524.519879,9.503442578,-227.9750305
-1.177982599,5878.609398,310.494405,5531.437758,9.372635197,156.6459949
-1.23610319,6229.677602,133.7393292,5863.575105,8.275821153,140.2840908
-0.992895221,6289.095075,8.212545591,6213.178136,9.470030403,45.9472728
-1.004447936,6288.678582,61.35580135,6271.964228,9.984412438,56.95336462
-1.462345843,6298.517001,-207.1922402,6271.591888,10.01599915,-131.7220674
-1.270346601,6477.771551,90.97549266,6281.28795,10.251983,27.34761836
-1.007958299,6503.276693,13.17267882,6462.102477,9.455089772,17.22266155
-1.181603554,6502.920745,-163.710414,6487.19611,9.804995513,-112.0152496
-1.164285298,6617.154596,-6.167253919,6486.867402,9.855659662,-36.40953839
-1.139717071,6617.630897,7.684315354,6601.963428,9.226004224,-4.913928572
-1.165444705,6617.269574,58.38532776,6602.546839,9.202284016,40.29982595
-1.131046477,6626.368813,24.22042692,6602.229128,9.231839075,28.81454093
-1.042624066,6626.878176,1.601057836,6611.143465,9.456398028,9.37633872
-1.011702548,6626.702621,-238.2047239,6611.629222,9.549553516,-167.4672774
-0.93432088,6860.76384,-594.0901207,6611.521433,9.555711431,-472.1978798
-0.889775688,8250.877508,373.82384,6846.427914,8.639539416,132.1033486
-1.011866608,8768.818052,165.3530391,8238.162253,6.354577414,155.8531275
-1.436134501,8864.128171,0,8755.299947,7.792361414,44.52946501
-1.785015306,8864.039599,0,8850.144124,8.428334641,12.72270429
-0.796101678,8863.93103,0,8850.144124,8.428334641,3.635058368
-0.685081955,8863.881354,0,8850.144124,8.428334641,1.038588105
-0.595159912,8863.83875,0,8850.144124,8.428334641,0.296739459
-0.522137494,8863.801947,0,8850.144124,8.428334641,0.084782702
-0.46267364,8863.769901,0,8850.144124,8.428334641,0.024223629
