return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewma
-2.226123002,689.097156,-25.85337017,672.2037667,-0.566888056,-30.36608055
-2.110262707,690.867093,27.70864496,690.7176435,-0.817627156,11.11586624
-1.972866375,693.9283401,-48.40430259,692.7972832,-0.903805057,-31.39854007
-2.114377473,700.9373992,66.9975035,695.5149372,-0.811442907,38.8843482
-2.086806682,717.0927188,36.41436991,703.036977,-0.972790582,37.12007799
-2.239896506,722.117983,68.34975257,718.3838181,-0.749465571,59.4269884
-2.256797338,738.8016743,50.27534693,722.9710479,-0.628084338,52.89010164
-2.305935294,747.9849926,50.56734693,738.7776319,-0.400251829,51.23099113
-2.236977194,757.2277202,65.6069158,747.3090677,-0.232667339,61.49950875
-2.186072236,772.3837118,25.27682837,755.8826137,-0.064109516,35.62616562
-2.085045916,774.7942645,-8.912575635,770.2103867,0.154580203,3.81277901
-2.048095278,774.9782639,-38.55245285,772.3069658,0.238836298,-26.44810089
-1.960165359,779.5500812,-29.0671028,772.5850542,0.209127712,-28.31881654
-1.905116543,782.0763807,28.72055124,777.5765945,0.080619536,12.42358902
-1.788961887,785.1161068,-101.4163867,780.3991508,-0.016270807,-68.89067935
-1.732676242,818.4087165,-160.8547951,783.1426679,0.079464364,-134.5793335
-1.609554454,902.6795567,146.834172,817.3663918,-0.258590258,66.4303133
-1.580503234,976.2689404,23.0043483,903.0491471,-0.794772908,35.41176687
-1.83963694,978.2594398,-43.78461602,975.4551676,-0.305325668,-21.15707805
-2.020672853,984.1571188,26.23710293,977.2601131,-0.228644507,12.69590836
-1.987034457,986.8009323,65.39038188,983.56238,-0.374593228,50.33481802
-1.960889891,1001.819695,-38.8677556,985.9148715,-0.287136218,-13.38130599
-1.848687778,1006.435034,-18.68918342,1000.245541,-0.069168278,-17.17264701
-1.725017941,1007.404477,-120.6900103,1005.246508,-0.198727464,-91.11362079
-1.750912041,1054.56921,9.844525888,1006.382152,-0.261024742,-19.00065888
-1.644702625,1055.032033,2.012653605,1054.563881,-0.663324776,-3.991149961
-1.580768799,1055.080485,9.463526884,1054.929387,-0.63050969,5.6193335
-1.579365847,1055.497484,30.46924627,1054.951305,-0.623800844,23.36927119
-1.516014113,1058.936603,-23.04260298,1055.288193,-0.592255755,-9.782067502
-1.406789983,1060.473175,-13.46195905,1058.492765,-0.4906916,-12.41056146
-1.318754495,1060.948462,1.904627221,1060.181359,-0.567500277,-2.185426689
-1.231382827,1060.985683,52.87620273,1060.732495,-0.612373474,37.14430861
-1.212200528,1070.755893,11.72519981,1060.752322,-0.606024716,18.98780232
-1.097966874,1071.306978,15.50397133,1070.254528,-0.429770707,16.49935161
-1.005495429,1072.211573,-24.22861854,1070.744863,-0.390686708,-12.59205564
-1.021368164,1074.027438,37.49732476,1071.583817,-0.339006804,23.18607322
-0.965137695,1078.936639,-10.89123768,1073.47929,-0.419768865,-1.154863138
-0.888029513,1079.277692,47.60674378,1078.255433,-0.294777783,33.67485609
-0.895799971,1087.035048,-2.038286466,1078.628109,-0.331081908,8.16546855
-0.84671531,1087.04211,32.49041057,1086.262678,-0.172392762,25.54042714
-0.824436155,1090.661232,43.02819851,1086.274138,-0.179187051,38.0316924
-0.777265683,1096.921532,-11.9574055,1089.819977,-0.070885682,2.325193901
-0.769033461,1097.380826,11.09974843,1095.991159,0.072541646,8.59273285
-0.723684776,1097.805711,-16.75003067,1096.471952,0.032683628,-9.509241093
-0.791201255,1098.722152,46.80908351,1096.878846,0.069682789,30.71813362
-0.753029773,1106.080357,28.19331334,1097.818721,0.013849354,28.91469056
-0.695316472,1108.730743,35.92028541,1105.093688,0.169879632,33.91868688
-0.727829283,1112.992742,-3.688801424,1107.70247,0.263857343,7.056195235
-0.828078763,1113.040354,49.96201797,1111.925838,0.383591628,37.70321147
-0.886031281,1121.306094,-47.48818241,1111.980477,0.371295623,-23.14778416
-0.896565905,1128.85401,16.22824241,1120.149748,0.537835683,4.977949105
-0.933376901,1129.724464,-81.4993406,1127.812055,0.379541742,-56.79154354
