return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewma
-0.638543361,18.41277566,-1.503069168,18.2632828,-0.599943525,-1.539560775
-0.634779995,18.41893967,-1.177808047,18.32072019,-0.634192706,-1.281165969
-1.089673365,18.42202789,0.319780094,18.32455745,-0.651875872,-0.137633067
-0.990166204,18.43697984,4.224443032,18.32262029,-0.665732438,2.978135575
-1.969003513,18.72677772,-0.66032768,18.32881832,-0.661970319,0.37923325
-2.230705885,18.73880458,-17.88729135,18.60209925,-0.612270989,-12.66828432
-2.242307935,21.69040312,-6.595648926,18.59765576,-0.62003955,-8.33068761
-2.582645185,21.91804422,0.828750887,22.05658937,-0.830478272,-1.788231541
-2.741550225,22.04913322,-3.002072785,22.43348,-0.908074142,-2.655261001
-2.526504743,22.04884671,-0.15005865,22.45917273,-0.898324131,-0.86583075
-1.895414258,22.10988693,3.798629033,22.50049913,-0.933642635,2.465926238
-1.428389791,22.47502585,-0.429728055,22.49746443,-0.93540803,0.397601743
-1.18790877,22.48271667,1.584419384,22.74883336,-0.890718277,1.245328629
-1.015864247,22.56191067,-1.084095868,22.74197407,-0.895773901,-0.418546012
-0.847696074,22.39194964,-2.338694381,22.80455541,-0.877133673,-1.790080561
-0.854621741,21.77926878,-3.762090708,22.57015651,-0.931802625,-3.198659237
-0.76293816,21.86924343,-0.978465263,21.82843609,-1.042460716,-1.612806399
-0.642509031,21.74712175,-7.793545194,21.91256771,-1.069417659,-6.027619824
-0.63789986,22.2702657,-4.761102404,21.83494141,-1.038297639,-5.122964524
-0.665382795,21.93548392,-4.694304841,22.29063978,-1.14636293,-4.816779036
-0.659169794,20.19866072,-6.145702597,21.91343742,-1.109955313,-5.766010151
-0.857509214,20.55535697,-4.654381747,20.21423665,-1.00502123,-4.971989862
-1.125790696,20.1021444,-8.231672772,20.52148955,-1.065417958,-7.300334798
-1.252807049,20.64776853,13.85141591,20.16020033,-1.184238413,7.808058565
-1.431565397,23.36399821,-1.275393186,20.64861873,-1.233998176,1.319878743
-1.388218137,23.36379644,0.736706359,23.29321894,-1.054328279,0.90332704
-1.12371986,22.19569104,2.73726074,23.27316398,-1.04141317,2.213279683
-1.262331604,22.29018748,-1.185538965,22.20204121,-1.134238044,-0.214447923
-0.936309048,22.26830017,0.341399805,22.31941543,-1.114945162,0.182586169
-0.780157741,22.17136033,-0.914172979,22.29125978,-1.097653453,-0.600813223
-0.703007144,22.0145325,-1.303341776,22.19163705,-1.04299399,-1.102619332
-0.725235366,21.91180733,10.21490721,22.08294329,-1.077078718,6.981328198
-0.783317742,23.23858851,4.424606609,21.99440172,-1.111904016,5.155098492
-0.782437163,23.41862517,-1.725277002,23.3906312,-0.946857208,0.240544568
-0.740805857,23.3794252,0.147368567,23.58212924,-0.925317643,0.173990281
-0.921671839,23.18779915,-1.903369227,23.52873411,-0.96121645,-1.309837939
-0.807985857,23.06383697,-1.000350965,23.36566799,-0.902913557,-1.088775815
-0.750978843,22.42065824,2.175604795,23.22783701,-0.956236297,1.242924621
-0.826995803,22.45202714,-0.850253924,22.5908783,-1.042811792,-0.252202911
-0.723558088,22.29348078,3.096972649,22.64236014,-1.033705979,2.140065346
-0.680717569,22.06725749,1.202887652,22.49713661,-0.990424352,1.470652707
-0.667234182,21.54026462,1.677352114,22.25753918,-0.871868913,1.618295141
-0.712544836,21.29160263,-0.111007583,21.8200386,-0.923038161,0.383078909
-0.75012773,21.05271909,0.567777964,21.5457021,-0.828736713,0.515006806
-0.760067689,20.77526928,2.544471884,21.32513422,-0.871717366,1.964624719
-0.771256948,20.85237011,-2.201883372,21.04263571,-0.914686985,-1.011452489
-0.788800444,20.54408572,-5.314768978,21.12738795,-0.899611387,-4.085249981
-0.806864471,20.76608602,0.649011573,20.78648705,-0.979509511,-0.703634585
-0.901236007,20.71424727,2.646532347,20.98886374,-1.016210014,1.689341795
-0.941104137,20.73847083,1.827091698,20.93760342,-1.028007487,1.787734583
-0.836272026,20.8149774,-1.386672401,20.9751762,-0.948014726,-0.479698977
-0.760566091,20.71326719,-2.979233747,21.05100595,-0.928376422,-2.265080956
-0.747604408,20.67649791,-6.301337433,20.95957445,-0.900666748,-5.148121297
-0.712781217,21.03996069,2.384473917,20.92459911,-0.893358376,0.232303856
-0.837709295,20.95588312,-2.404145297,21.26398991,-0.953426345,-1.65087411
-0.920826502,19.39363058,0.873625469,21.20283839,-0.867523242,0.152339875
-0.847684217,18.77347074,-9.309868596,19.68110914,-0.751175513,-6.606380461
-0.903246527,19.17021912,7.11988912,19.01404966,-0.822357182,3.198097811
-1.086579482,19.89124687,5.624271234,19.4178316,-0.850021218,4.931078827
-1.200734521,19.37229151,-0.192977329,20.15041547,-0.765710709,1.271038716
-1.192382925,19.31478719,2.586057606,19.58548829,-0.801361879,2.210337923
-1.005042544,19.31123894,-3.408931081,19.52471086,-0.766778384,-1.803425651
-1.081143406,19.35579048,3.085906227,19.51955566,-0.688044106,1.688954262
-0.89512025,18.84572772,1.435841453,19.5706236,-0.699504026,1.508159398
-0.841737551,18.03590427,-2.707610909,19.00695603,-0.563337113,-1.503105107
-0.781355368,18.09078767,3.512695618,18.20594788,-0.639360367,2.079609697
-0.7529533,17.95790228,1.520046962,18.25467488,-0.666842259,1.679922029
-0.688839745,17.67412842,-3.305146012,18.1605558,-0.559452696,-1.880840857
-0.678654625,17.76592425,4.95461333,17.84795862,-0.60023041,3.001626419
-0.713753186,18.07174314,-2.873770135,17.91815905,-0.618530881,-1.195085405
-0.879414908,18.11195833,-3.984103163,18.25827775,-0.538084302,-3.187240946
-0.868425834,18.04550803,-16.80542187,18.28680773,-0.585389774,-12.91451303
-0.884597049,20.82000764,6.131519171,18.23489532,-0.671444168,0.689795684
-1.156460627,21.29147797,4.778889854,20.9622613,-0.800041357,3.610577234
-1.575233885,21.63751283,0.320699411,21.43699548,-0.68819888,1.260664503
-1.189906019,21.49964906,3.51221878,21.74575208,-0.603390059,2.868917558
-1.383535108,21.55743089,-2.560192496,21.60599521,-0.634364609,-1.009018195
-1.107760393,21.32953699,-2.454417405,21.68000586,-0.547883631,-2.041446202
-0.946415684,21.30501209,4.802900443,21.40162615,-0.63280073,2.84737283
-0.927883715,21.63883848,7.41545112,21.41293426,-0.636173049,6.110285894
-0.879750692,22.24292013,13.39247067,21.75674084,-0.571450078,11.31184645
