return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewma
-0.740548135,214.1308409,-22.04616599,213.2829091,4.73349055,-11.33228976
-0.789693548,222.4233603,15.62639562,214.8627489,4.938108486,7.923914082
-0.785399939,223.5405882,13.5811812,223.0750796,4.678741827,11.96481917
-0.817420301,224.1205753,-6.59973938,224.193759,4.862581775,-1.295579795
-0.896283135,225.399521,0.624190984,224.7843389,5.022360378,0.075685047
-0.848667268,225.3104994,5.466844783,226.0706526,4.944716385,3.92651343
-0.877117109,225.0033088,-29.85025579,226.0025601,4.952059808,-20.1997503
-0.859547649,238.8268678,41.10206375,225.7130366,5.016375629,23.58725974
-0.817953443,253.9545108,-7.964072915,239.5958033,4.665196149,1.050593557
-0.82228318,255.6334834,21.05345448,254.7252881,5.148749841,15.33835136
-0.801869095,258.2446032,19.87633317,256.4275269,5.055054865,18.57976694
-0.778026006,260.3080182,-1.121900381,259.0767096,5.302742565,4.507147425
-0.791696135,260.4392188,-8.308036459,261.1899167,5.536581779,-4.646555349
-0.791088221,262.2972506,13.7622239,261.350703,5.523382951,8.502572686
-0.722126571,262.6862423,1.83265303,263.2329191,5.425641345,3.73834436
-0.80639771,262.4484849,-8.693896275,263.6780109,5.587549862,-5.141827522
-0.800724955,264.4419359,16.72649971,263.476117,5.609110486,10.47840622
-0.767363323,265.4601759,2.637599293,265.5022895,5.506829353,4.877829842
-0.687855282,265.1394128,-0.683305317,266.5877525,5.703611702,0.905590443
-0.816018235,265.2078147,-25.91106054,266.3146631,5.734642282,-18.24916026
-0.757932944,276.4881697,-14.86473701,266.4122917,5.726603396,-15.83171508
-0.71451719,280.9528705,37.78261185,277.7093408,5.42176739,22.46423273
-0.661570438,292.7031342,0.187636963,282.1746015,5.246888131,6.55237861
-0.617278683,292.645146,-4.908030903,294.1069434,5.691389447,-1.633628185
-0.595701708,293.5865945,-12.49020797,294.0822254,5.693596941,-9.388328031
-0.574739085,297.1175819,3.320403351,295.0198026,5.6358554,-0.310662758
-0.635320457,296.7709269,30.65902727,298.4898727,5.488911777,21.8105444
-0.737370733,303.4970299,10.1062953,298.1892205,5.527975346,13.45036647
-0.833316931,303.1992959,0.313700204,305.1298407,5.888669785,4.067033424
-0.817212543,303.0927115,35.23363276,304.917021,6.007567376,26.32889009
-0.756919316,312.4090956,12.65559689,304.8738221,6.011257967,16.56225209
-0.818573049,312.256332,1.820360164,314.3233181,6.425771294,6.032329286
-0.966986765,311.9414139,-13.86345276,314.2719758,6.574660669,-8.178943604
-0.849364786,316.2206295,-12.24606968,314.0288961,6.596076671,-11.08403366
-0.806497817,319.3864573,-1.777393197,318.415049,6.432977226,-4.436433329
-0.780833284,313.7067367,25.21248597,321.4372141,6.106081187,16.74136617
-0.744125377,316.8923466,-7.568427449,316.0255717,6.281488062,-0.622772129
-0.79672225,314.7383381,16.00669852,319.3031525,6.399906161,11.25542119
-0.775135062,312.3183478,12.45064118,317.0882474,6.009151082,12.10914975
-0.748094999,308.5253041,10.99989242,314.7041907,6.328467585,11.31682309
-0.829996585,303.0657503,0.830799651,311.1328328,6.183796536,3.826806347
-0.820540973,302.1547372,-14.04909182,305.7955846,5.984460325,-8.941692344
-0.798595474,297.0161027,4.877444523,304.8940782,5.805901021,0.929119704
-0.812425163,289.290145,-26.05406372,299.6575137,5.912952331,-18.34458274
-0.952178178,298.5696566,12.38848824,291.8204709,6.203026396,3.607610817
-0.913816807,294.985068,5.32649876,301.0723275,5.645990354,4.835387919
-0.8376535,289.3555742,23.35992237,297.4456081,5.944204808,18.06719824
-0.793547834,292.1720945,-6.28651896,291.8159805,5.681068323,0.671685955
-0.707012459,293.6542451,2.786711404,294.6497074,5.790158837,2.182418418
-0.785449868,287.4898806,-38.93972188,296.0933024,5.703895154,-27.19053894
-0.8130779,304.980104,-5.130136793,289.854108,5.398498099,-11.43310883
-0.837159932,299.8940055,-14.47867964,307.2965379,5.133903296,-13.60851655
-0.87448407,302.2110105,-5.643032322,302.2550926,4.744617495,-7.918884959
-0.805840318,301.785208,29.28952439,304.5551265,4.368710959,18.65855029
-0.778750175,309.1012702,-5.874428842,304.1512124,4.117205476,1.134993767
-0.81409315,310.3576587,3.352623606,311.5190538,4.411141775,2.719015081
-0.805241021,308.0654974,-26.45303715,312.7393805,4.302230119,-18.11816508
-0.772461415,310.1693966,-12.71331369,309.4613432,4.486735204,-14.25755695
-0.812603618,294.9526076,1.811981148,310.6278017,4.467363177,-2.77931545
-0.74734886,280.0677254,-76.91004123,294.7540619,4.741390086,-55.72983386
-0.750774284,356.2914697,70.14094379,280.2084791,4.294659087,34.17786446
-0.79284462,407.879526,8.39797936,356.2756254,3.434613404,15.76366082
-0.634759357,407.8476689,7.119481626,407.966092,4.186004256,9.589247109
-0.693248945,407.9342063,27.09160263,407.9407735,4.183085689,22.09092962
-0.665216284,410.098401,-47.29841271,408.0402281,4.214168154,-27.47288633
-0.820480063,440.2108078,27.7845401,410.2931089,4.269072102,11.99670398
-1.0796986,443.2194336,-2.505229315,440.2269974,3.776585481,1.638180197
-1.253909127,437.2979987,-13.105897,443.1226254,4.26613186,-8.893303515
-1.216940411,438.1876564,-4.176099972,437.3530193,3.916677686,-5.523872413
-1.218045637,436.2730256,-23.26717874,438.3786538,3.883825717,-18.19766265
-1.162069212,444.415308,23.71053456,436.598764,3.618408695,11.73676393
-1.224941313,449.3081644,20.48570439,444.9954923,3.315625974,17.98600712
-1.155604463,449.5992889,-34.5634908,449.7114624,3.590236829,-19.54934854
-1.282551595,466.1269989,-57.82951436,449.8435238,3.594184686,-46.89232413
-1.193272363,500.5013983,-44.81666295,466.6731134,3.184716152,-45.409709
-1.092109013,520.801844,47.81064934,501.68562,2.165051024,21.17626124
-1.002398478,534.6367594,18.63261436,522.361274,1.377861974,19.35937061
-0.818341135,536.9364434,-2.008704167,535.8373878,1.550612705,4.096460056
-0.966508161,537.089924,24.56641604,538.0525814,1.632215045,18.71785719
-1.177285352,543.1930536,29.6616948,538.205104,1.594219341,26.53488405
-0.988948019,532.8073947,-16.19819157,544.2431872,1.895132272,-3.988741392
-1.13883573,533.1695741,0,533.5573855,1.739986086,-1.139640398
-1.172707063,531.8891147,0,533.9794027,1.727871156,-0.325611542
-1.520214589,521.5314988,0,532.7358712,1.585864341,-0.093031869
