return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
0,129.583,-1.429546236,128.0651376,0.764680969,-7.82129104
0,129.23128,7.081623474,129.5829991,0.63905254,-3.255759037
0,129.53645,-3.631873339,129.2312645,0.546672595,4.128085613
0,129.7181,8.583644035,129.5364459,0.575484923,-1.41474221
0,130.38548,-9.152447945,129.7180942,0.509791696,5.72696225
0,131.33195,4.569452479,130.3854975,0.636128697,-4.901187889
0,130.91878,1.015040573,131.331941,0.566466677,1.863555231
0,130.91696,6.595631659,130.9187679,0.696504947,1.257473333
0,130.1039,-1.615833719,130.9169487,0.706114156,5.070443566
0,127.05919,11.35416688,130.1039009,0.893525185,0.294531219
0,128.27039,6.421110345,127.0591891,1.054754091,8.194270975
0,128.59242,-3.581940099,128.2703861,1.158423762,6.927727667
0,128.72464,2.576300869,128.592428,1.219425781,-0.57917788
0,128.68747,4.85916874,128.7246445,1.203339739,1.674735512
0,128.83833,2.065103915,128.6874724,1.245517073,3.949330675
0,125.202286,-6.663018433,128.838339,1.290905372,2.603454418
0,125.76278,-4.962973071,125.2022815,1.505725026,-4.015454762
0,124.21375,-0.592641284,125.7627769,1.46078797,-4.692253554
0,123.67524,-2.438667072,124.2137597,1.232498949,-1.763959075
0,95.827995,-5.789686311,123.6752407,1.293204688,-2.245893359
0,88.659065,-7.796065409,95.82798126,1.820501963,-4.777174039
0,85.37757,1.907759259,88.65906008,2.033988434,-6.933525017
0,80.56649,4.100996814,85.37757194,2.146008269,-0.618321963
0,63.197956,4.061398868,80.56648996,2.379776487,2.752620021
0,60.013573,-4.491590509,63.19795739,2.849635371,3.687462055
0,48.028732,1.275727496,60.01357352,2.670784578,-2.154718348
0,47.210484,3.316308354,48.02873132,2.205016166,0.295600112
0,47.103855,5.843467492,47.21048763,2.096071683,2.453248856
0,43.33342,1.635790847,47.10385771,2.148223685,4.874833596
0,43.33291,-11.63171983,43.33341934,1.977442832,2.561231632
0,44.451878,9.264374178,43.33291213,1.968813941,-7.576590838
0,44.07564,2.866679386,44.45187837,1.701128982,4.452669888
0,44.038174,-10.71764198,44.07563947,1.899115246,3.319819529
0,43.478878,1.692239953,44.03817678,1.886655403,-6.706938691
0,43.06424,0.509447117,43.47887775,1.572810277,-0.707525374
0,42.897755,3.279205639,43.06423864,1.643649073,0.161740691
0,41.121063,0.897699333,42.89775459,1.584528175,2.388501368
0,40.502922,6.934013891,41.12106485,1.45915619,1.323642771
0,39.39072,-2.042871451,40.50292012,1.367596147,5.331050714
0,37.567764,-4.2893051,39.39071902,1.56317299,0.063963453
0,37.788696,7.764035257,37.56776366,1.672752449,-3.045514085
0,37.7199,-1.36226987,37.78869538,1.55612762,4.675592588
0,36.79004,7.195975747,37.71990181,1.705840623,0.36283369
0,36.27322,0.505185962,36.79004313,1.560232822,5.243649445
0,36.274525,-3.416479491,36.27321792,1.524255974,1.859032671
0,69.6951,-4.160543119,36.27452583,1.501216778,-1.909190302
0,4937.6777,1.423092009,35.5325401,1.33495823,-3.517299457
0,35.452488,-5.254110925,35.85594979,1.253090893,0.01155159
0,35.899487,2.066820295,35.45248776,1.186545197,-3.749635921
0,35.80802,-3.63627375,35.89948571,1.131928555,0.404975662
0,35.977283,-4.492153252,35.80802439,1.177174943,-2.481631061
0,36.34716,1.540140587,35.97728622,1.155329637,-3.91771834
0,35.7922,-4.539821937,36.34716074,1.093048407,-0.019247678
0,34.88108,-21.43633379,35.79219954,1.178745999,-3.248229292
0,35.53365,3.75260272,34.88108119,1.234790736,-16.2397325
0,33.94243,-20.9920891,35.53364733,1.219982831,-1.959493058
0,39.582527,7.812857676,33.9424329,1.110256683,-15.55420452
0,40.12526,8.652973356,39.58252623,0.874899512,1.136554192
0,39.476517,-9.032556546,40.12525919,0.969624599,6.505425023
0,40.51304,3.9378892,39.47651792,0.934365042,-4.59313324
0,40.560562,-9.376882117,40.51303651,0.781336,1.500454217
0,41.689514,10.43399481,40.56056366,0.789852341,-6.269071736
0,41.798687,-6.090166971,41.68951531,0.642512109,5.66169008
0,42.262478,-5.69378397,41.7986867,0.864502589,-2.732493528
0,42.71573,14.01898441,42.26247885,0.74977076,-4.847700987
0,44.56688,7.530916378,42.71572757,0.693377568,8.628502871
0,45.035828,-5.015560511,44.5668817,0.79848555,7.844512519
0,45.303055,-5.105182067,45.03583023,0.850779109,-1.341253931
0,45.651455,-6.308413657,45.30305689,0.74324969,-4.029774028
0,46.03945,-18.6000442,45.65145579,0.699193213,-5.657373763
0,48.891464,-52.7974245,46.03945299,0.571579005,-14.90213836
0,80.94154,8.516957329,48.89146527,0.220072433,-41.97019989
0,80.78484,9.291787376,80.94154699,-0.482289841,-5.907944734
0,81.878174,5.073161302,80.78484373,-0.490661434,4.949006773
0,81.731895,3.015692661,81.87817241,-0.39193877,5.03768858
0,81.43225,4.0474702,81.73190516,-0.40414787,3.593405781
0,80.45502,-0.051585961,81.43224594,-0.435556094,3.917737509
0,80.45293,3.08124853,80.45500892,-0.502089466,1.082506459
0,79.33121,27.48737083,80.45293259,-0.504033281,2.510179367
0,88.02975,13.37596038,79.33120889,-0.583922321,20.35103041
