return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
0,14.59893,1.821398314,14.5935601,0.206807525,-0.48813145
0,14.574443,3.67574521,14.59892987,0.20090368,1.161532667
0,14.710369,-3.715735715,14.5744411,0.194452169,2.957398769
0,14.890971,2.602952303,14.71036886,0.227310822,-1.809125862
0,14.9514475,-6.293428151,14.8909718,0.180001537,1.342358542
0,15.376221,1.358992919,14.95144905,0.217690728,-4.11177481
0,15.35677,-3.821568397,15.37621917,0.170138884,-0.204083575
0,15.502563,-1.693766881,15.35677045,0.163536126,-2.788001305
0,15.511866,-3.394275733,15.5025638,0.138457476,-2.006405288
0,15.633545,2.399606689,15.51186237,0.135747632,-2.99774132
0,15.550928,-5.400804922,15.6335441,0.078271163,0.857507258
0,15.888329,5.912859735,15.55092619,0.146364,-3.612715728
0,16.275803,-2.533729729,15.88832784,0.066459815,3.191266746
0,16.175217,-0.161173262,16.27580194,0.123672867,-0.89801645
0,16.134922,-4.833823859,16.17521727,0.046681612,-0.371699887
0,16.151234,-2.593221286,16.1349209,0.022483879,-3.558931296
0,16.117586,-6.779457369,16.15123434,0.020778515,-2.869138432
0,16.64767,2.119901783,16.11758711,0.026647806,-5.662223387
0,16.283205,-2.253534518,16.64766965,-0.062468372,-0.103562551
0,14.607482,-10.73828778,16.28320498,0.032778783,-1.639256813
0,15.024451,-6.719835518,14.60748077,0.148292054,-8.138564643
0,15.555903,3.295506265,15.02445401,0.127420663,-7.125186697
0,15.526341,4.69357741,15.55590372,0.035168969,0.318165419
0,15.214648,4.528846888,15.52634264,0.115281404,3.443459698
0,15.329097,-10.0025223,15.21464926,0.248881659,4.218736263
0,15.281793,-1.839144984,15.3290976,0.264796616,-5.939305567
0,15.140074,-0.728713561,15.28179344,0.023739936,-3.010619436
0,15.023326,-2.88379814,15.14007571,-0.043933461,-1.380686668
0,14.572621,1.444593635,15.02332495,-0.014200273,-2.45433772
0,14.584152,-9.209100255,14.57262264,-0.127280356,0.330613248
0,15.357136,6.791363111,14.58415353,-0.094860945,-6.483467825
0,15.700493,6.222683486,15.35713591,-0.248205996,2.998554272
0,16.153234,-5.023662958,15.70049417,-0.11431423,5.301503711
0,16.312597,-6.274919366,16.15323411,-0.053481676,-2.073615338
0,16.620129,-2.53422161,16.31259805,-0.149835334,-5.074546786
0,16.668165,-3.781564362,16.620129,-0.182371084,-3.260028803
0,16.581572,-4.989230833,16.66816438,-0.223477287,-3.632554202
0,16.504557,-1.641123132,16.58157124,-0.316990884,-4.601608938
0,15.85173,0.256805501,16.50455615,-0.43334422,-2.486976219
0,15.768075,-0.745916868,15.85173165,-0.359137298,-0.527132133
0,15.451763,6.626113067,15.76807227,-0.319973932,-0.683406944
0,16.008389,0.020083079,15.45176167,-0.385775427,4.537678778
0,15.738863,-0.3085033,16.00838891,-0.29100114,1.310824707
0,15.621177,-0.598244125,15.73886164,-0.343483101,0.154161845
0,15.406111,5.500960414,15.62117583,-0.380071023,-0.383270991
0,15.586321,-5.559387412,15.40611075,-0.432679794,3.819751441
0,15.748624,5.014802934,15.58632246,-0.415307012,-2.879633454
0,16.015009,5.134840588,15.74862388,-0.516238747,2.75924968
0,16.363297,0.243425165,16.01500812,-0.484155595,4.456100329
0,16.243847,1.517229376,16.36329753,-0.433619385,1.447046641
0,16.26287,0.148993021,16.24384505,-0.463838247,1.497177166
0,16.266394,-0.083941232,16.26287081,-0.423212456,0.534188491
0,16.254326,-1.069560161,16.26639373,-0.414740774,0.09266726
0,16.056763,-6.369732797,16.25432504,-0.423349354,-0.737495184
0,15.810007,-1.098056197,16.0567626,-0.382348497,-4.76052205
0,15.101665,-9.471751945,15.81000619,-0.36412672,-2.144475012
0,16.040352,5.286856105,15.10166571,-0.463816406,-7.37824425
0,16.390203,2.782381183,16.04035195,-0.576058594,1.668256004
0,16.274317,-0.527093436,16.39020211,-0.531959863,2.464059703
0,16.13908,2.795595674,16.27431568,-0.546644688,0.327521747
0,16.251892,-4.627036121,16.13908055,-0.586072779,2.090431695
0,16.425648,5.165929823,16.25189075,-0.531439241,-2.707759602
0,16.23797,0.327575846,16.42564683,-0.594796232,2.916304273
0,16.243433,-8.438783834,16.23797034,-0.446145263,1.067212539
0,16.985079,1.822642027,16.24343311,-0.441322361,-5.72278487
0,17.042751,-0.722987319,16.98508001,-0.539218559,-0.333194229
0,17.043308,-0.138842451,17.0427509,-0.502608924,-0.611617865
0,17.009684,5.292101472,17.04331114,-0.504942963,-0.273921141
0,17.378136,-10.01401407,17.00968125,-0.520913858,3.701809297
0,18.37814,-4.616129843,17.37813435,-0.470187859,-6.095207396
0,18.038677,-20.43763962,18.37814074,-0.607381049,-5.038723429
0,22.548935,0.858975958,18.03867808,-0.732225126,-16.03794928
0,22.52065,-4.36427525,22.54893598,-0.968904183,-3.968716967
0,22.653316,3.596353903,22.52065077,-0.975589844,-4.251258597
0,22.681635,2.594342931,22.65331575,-1.018156311,1.354178903
0,22.741821,2.467923815,22.68163619,-1.014994527,2.240010352
0,22.588688,-3.771905204,22.74181993,-1.005607528,2.402805683
0,22.59456,3.630267063,22.58868795,-1.023629514,-2.007702094
0,22.595163,12.79160579,22.59456477,-1.024717207,2.019418733
0,24.708513,1.818014323,22.59516077,-1.024653152,9.713838057
