return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
0,63.554996,-1.277165171,63.41518577,0.126231084,-2.025165528
0,63.573154,3.073909133,63.55500024,0.0869084,-1.490879558
0,63.665947,-10.72924822,63.57315715,0.077407474,1.769683793
0,64.815125,6.915842329,63.66594233,0.100625535,-7.158124789
0,65.264565,-1.21477367,64.81511373,0.024652706,2.894708866
0,65.1547,4.02797351,65.26456263,0.139347032,-0.040635803
0,64.78071,2.470207204,65.1546959,0.084544514,2.865513706
0,64.7704,-0.06044061,64.7807068,0.050078456,2.583151919
0,64.730995,-17.9707492,64.77039915,0.108415086,0.694871541
0,68.34762,2.666781404,64.73099604,0.127946547,-12.6377147
0,68.09805,1.24670461,68.34761598,-0.035222736,-1.705931769
0,67.25685,2.228053274,68.0980541,0.058557877,0.403094216
0,67.301834,1.566947401,67.25685511,0.172234721,1.7066364
0,67.10676,1.180033901,67.30182542,0.189173093,1.606858544
0,67.09617,6.43386009,67.10675341,0.154944946,1.301983799
0,65.601456,-6.018757181,67.09616059,0.183151088,4.967609722
0,65.909966,-4.217215752,65.60146143,0.406376078,-2.879795209
0,65.89668,2.96161096,65.90996891,0.376324101,-3.835095597
0,65.427,2.84311731,65.89668572,0.268070793,1.019694801
0,47.45334,-6.148436641,65.42699575,0.379656016,2.32213945
0,47.35877,-4.24488521,47.45334428,0.866358201,-3.728272043
0,44.380238,-0.062815112,47.35876786,0.872841734,-4.097281448
0,43.14279,5.814224318,44.38023618,0.61794816,-1.215519779
0,31.796314,2.542694037,43.1427926,0.730246865,3.805726005
0,29.47692,5.040672876,31.79631928,1.157371631,2.903560314
0,26.543621,-1.817242011,29.47691995,1.008467182,4.430069286
0,26.62647,-5.296104095,26.54362494,0.86481094,-0.032295926
0,27.028831,4.295320319,26.62647036,0.836672067,-3.792158904
0,26.662842,1.623976745,27.0288322,0.785527094,1.98461197
0,25.512733,-3.926238004,26.66283805,0.749388475,1.727015381
0,25.691349,11.3274431,25.51273177,0.6434687,-2.311022751
0,26.476278,2.123117213,25.69134776,0.61765505,7.430738569
0,26.4865,1.856358985,26.47628117,0.822069824,3.639580458
0,26.39495,0.31890884,26.48650013,0.84768852,2.365850834
0,26.392612,1.06348558,26.39495094,0.824746098,0.90374941
0,26.385998,2.173273603,26.39261378,0.811004737,1.017846674
0,25.865696,3.071475334,26.3859987,0.823189267,1.843151623
0,25.87118,3.732097876,25.86569805,0.759537716,2.720525703
0,25.436842,0.797391641,25.87117968,0.760750581,3.443077255
0,24.927057,2.652916292,25.4368396,0.874321422,1.553301816
0,24.76704,4.028873245,24.9270583,0.950423577,2.338740728
0,24.38584,2.301279404,24.76704587,0.922759408,3.54597824
0,23.7607,1.11540464,24.38583971,1.03462073,2.656907643
0,23.57515,-5.968606126,23.76069805,0.962827527,1.555834069
0,24.123302,1.100574739,23.57515169,0.918118743,-3.81876607
0,23.718666,-3.501615342,24.12330125,0.831820787,-0.304951207
0,23.92937,-2.490838996,23.71866372,0.766281043,-2.588282732
0,23.870012,6.122362856,23.92937037,0.720222577,-2.518680063
0,24.127794,-0.400037006,23.87001177,0.637230112,3.653493451
0,24.110004,-0.706115227,24.1277961,0.733728831,0.758114553
0,23.962233,5.431551053,24.1100026,0.701033944,-0.287763861
0,24.196062,2.867181976,23.96223124,0.729236228,3.797461077
0,23.787466,0.233537658,24.19606361,0.800367614,3.132976005
0,22.953709,-1.859856896,23.78746377,0.897398509,1.061948614
0,21.889032,4.545363665,22.9537097,0.988443576,-1.025055322
0,19.689669,-3.453676274,21.88903391,1.071413727,2.953815383
0,19.603094,10.41709468,19.68966875,0.946866835,-1.622964372
0,20.642563,4.579808864,19.60309537,0.955905242,6.977077805
0,20.648666,0.684054853,20.64256672,1.061898278,5.264742847
0,20.546965,5.002795168,20.64866765,1.062774792,1.992822851
0,20.717386,4.231853944,20.5469663,1.023701684,4.142803078
0,20.809097,9.396591387,20.71738524,1.057354299,4.206410839
0,19.844032,2.528595581,20.80909787,1.077058721,7.913682659
0,19.829096,-4.568289546,19.84403061,1.317255127,4.067191889
0,20.198076,-4.843959089,19.82909625,1.312051818,-2.101009136
0,20.631235,0.155361607,20.1980781,1.263292057,-4.060259102
0,20.592464,5.832612895,20.63123504,1.194798898,-1.049101453
0,20.795864,1.351350853,20.59246651,1.158281292,3.866408796
0,20.662014,3.785598315,20.79586173,1.18836148,2.069938837
0,20.733028,-7.757144183,20.66201264,1.150760166,3.295409893
0,21.502567,-14.38652102,20.73302946,1.192022734,-4.59927159
0,23.857487,2.238504073,21.502566,1.044599063,-11.59016404
0,23.420824,8.563897168,23.85748856,0.934542422,-1.71254396
0,23.94411,-2.004844513,23.42082357,0.876852885,5.627771132
0,23.692368,1.798939838,23.94411061,0.922593009,0.175902814
0,23.701605,-1.209209906,23.69236889,0.82463161,1.335214974
0,23.459873,0.564890943,23.70160322,0.840540522,-0.482231369
0,22.945885,-0.535909215,23.45987461,0.75857815,0.265713139
0,22.832115,9.705116082,22.9458847,0.833667419,-0.306874256
0,23.402975,4.492221871,22.83211697,0.778036995,6.844547414
