date,excess_log_return,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
3/31/2006,0,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055,0.997187055
4/28/2006,0,0.997188467,0.937356045,0.958070687,0.911746799,0.941701702,0.98763301,0.965960007,0.940995323,0.995435268,0.997421361
5/31/2006,0,0.997189875,0.882221576,0.920668373,0.833864217,0.889558232,0.978198313,0.936573908,0.888641158,0.993686651,0.99765514
6/30/2006,0,0.99719128,0.831481967,0.884912247,0.762892818,0.840570168,0.968881739,0.908946117,0.839901218,0.991941196,0.997888394
7/31/2006,0,0.997192681,0.784854694,0.850737311,0.698243203,0.794562056,0.959682078,0.882996471,0.794565777,0.9901989,0.998121124
8/31/2006,0,0.997194078,0.742074578,0.81808131,0.639378115,0.751368804,0.950598132,0.858647152,0.752437694,0.988459755,0.998353331
9/29/2006,0,0.997195472,0.702892083,0.786884604,0.585807906,0.710835059,0.941628714,0.835822568,0.713331424,0.986723757,0.998585017
10/31/2006,0,0.997196862,0.667071731,0.757090057,0.537086379,0.672814614,0.932772652,0.814449257,0.677072067,0.9849909,0.998816183
11/30/2006,0,0.997198248,0.634390654,0.728642919,0.492806961,0.637169839,0.924028785,0.794455821,0.643494468,0.983261178,0.999046831
12/29/2006,0,0.99719963,0.604637302,0.701490712,0.452599178,0.603771138,0.915395962,0.775772867,0.612442358,0.981534587,0.999276961
1/31/2007,0,0.997201009,0.577610317,0.675583127,0.416125394,0.572496431,0.906873047,0.758332978,0.583767552,0.97981112,0.999506574
2/28/2007,-0.821837367,0.997202385,0.5531176,0.650871917,0.383077779,0.543230651,0.898458914,0.742070695,0.557329199,0.978090772,0.999735673
3/30/2007,0.036928063,0.997203741,0.518246011,0.626400052,0.372622875,0.564085646,0.890964113,0.713143556,0.525452409,0.976373787,1.000013067
4/30/2007,0.148413364,0.997204862,0.507896323,0.614539391,0.3445633,0.550236472,0.882718702,0.704070275,0.50219601,0.97465957,1.000136507
5/31/2007,3.187326644,0.997206574,0.474509206,0.675723733,0.726988527,0.71570505,0.893436331,0.720792692,0.604131994,0.973013269,1.000734636
6/29/2007,-4.690312737,0.997208444,0.44349286,0.717581637,0.794419067,0.733627275,0.898335498,0.821687923,0.568185351,0.971306459,1.001633428
7/31/2007,-8.1992212,0.997217154,0.588070378,0.781708776,0.744584369,1.403627817,0.898223925,0.801861103,0.577441201,0.969602214,1.00174644
8/31/2007,0.353222338,0.9972199,0.604665755,0.751816273,0.68209764,1.862682948,0.890677683,0.766534913,0.59432153,0.967900216,1.001889937
9/28/2007,-4.779952982,0.997221126,0.615158035,0.757498934,0.711023962,2.419207624,0.906672043,0.812903282,0.575590749,0.966201343,1.002407834
10/31/2007,-1.101259308,0.997225004,0.57400264,0.745940269,0.767728691,2.4812995,0.906810511,0.872841841,0.541771152,0.964506411,1.00254607
11/30/2007,-7.31418154,0.997228303,0.562985736,0.766280983,0.777894803,2.4396082,0.913305805,0.882246803,0.514504714,0.962814254,1.002701051
