date,excess_log_return,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
2/28/2007,0,0.997001493,0.997001493,0.997001493,0.997001493,0.997001493,0.997001493,0.997001493,0.997001493,0.997001493,0.997001493
3/30/2007,0,1.077086433,1.018650393,1.12654992,1.199727545,1.119752415,0.997346089,0.950051084,1.100864205,0.910184643,0.997828293
4/30/2007,2.369776773,1.143946232,1.035280217,1.235884145,1.314882525,1.215398143,0.997689786,0.912865295,1.186658936,0.831924113,0.998651801
5/31/2007,0.882759688,1.130218744,4.42456126,1.217612564,1.153718237,1.16149917,0.997810402,0.823062702,1.128095688,0.761458168,0.998589859
6/29/2007,0.305553566,1.21573214,4.139906637,1.21635362,1.216251066,1.110255234,0.998007948,0.743647476,1.158789154,0.693889784,0.998805344
7/31/2007,-0.600628974,1.159373055,3.665724792,1.189147431,1.082726982,1.034170359,0.998093885,0.676413914,1.100453188,0.63634908,0.998468561
8/31/2007,-2.25152138,1.131826147,3.245892061,1.157843692,0.944328291,0.959840527,0.998176483,0.627225253,1.047991734,0.585918679,0.997981757
9/28/2007,1.92022737,1.161013544,2.942904944,1.127726346,0.855394886,0.926733928,0.9982576,0.584322242,0.998683601,0.537867192,0.99756407
10/31/2007,-1.689883226,1.107957017,2.61318793,1.098574482,0.780091463,0.914383045,0.998351255,0.545766051,0.955140389,0.528582645,0.997069965
11/30/2007,-1.463430061,1.065483357,2.34706926,1.070688667,0.799907656,0.848964286,0.998432801,0.527641659,0.907381747,0.514858275,0.99662328
12/31/2007,1.491224052,1.029398485,2.081765282,1.062721269,0.74057635,0.788353575,0.998513264,0.502785794,0.899586765,0.555577033,0.996139901
1/31/2008,-3.388284385,1.02036793,1.843906328,1.036543841,0.640328378,0.733486874,0.998595547,0.522486963,0.861598357,0.536397753,0.995716945
2/29/2008,1.391050731,1.012122326,1.664773972,1.011029239,0.557349074,0.704870737,0.998710719,0.503270866,0.819874183,0.495117269,0.995230917
3/31/2008,1.049750323,0.985588368,1.542907916,0.993171598,0.513707516,0.656977163,0.9988063,0.492914732,0.856993489,0.591235258,0.994852957
4/30/2008,4.010527013,0.942700301,1.37205951,0.986494021,0.641872928,0.688739384,0.999011159,0.585157303,0.846806286,0.574587516,0.996953358
5/30/2008,1.895633988,0.92461997,1.21633527,1.015474221,0.708058851,0.677813618,0.999316042,0.556556054,0.810026787,0.537160783,0.997265713
6/30/2008,-4.688867904,0.928141208,1.129314892,1.022888444,0.666188665,0.718805617,0.999426268,0.549137108,0.804396324,0.532153814,0.99677986
7/31/2008,-3.092111019,0.91127071,1.150069085,1.019463777,0.692127198,0.733954016,0.999504442,0.565934171,0.790861293,0.486690604,0.996308126
8/29/2008,0.79541778,0.985649481,1.107573019,0.994282056,0.631270281,0.682303705,0.999620746,0.533363746,0.790299896,0.482715598,0.996018827
9/30/2008,-5.976106419,0.959225676,0.982844086,0.972145555,0.553765306,0.720565916,0.999703848,0.509594874,0.75417337,0.442632699,0.995711161
10/31/2008,-12.07216254,0.958817259,0.894892574,0.949226958,0.503751738,0.689476207,0.999782341,0.485426971,0.717008994,0.448727648,0.995425698
11/28/2008,-8.964219574,0.922355253,0.81631924,0.940552788,0.470883635,0.650819249,0.999911722,0.701871895,0.858579934,0.50885589,0.995041886
12/31/2008,1.121558476,1.126590726,0.748001021,0.953114153,0.443681322,0.619458905,1.000022889,0.991438038,1.011292466,0.489069832,0.994987467
1/30/2009,-3.514050727,1.144810837,1.035344043,0.96210186,0.508204061,0.588912885,1.000102956,0.938076602,1.120565124,0.475361632,0.995160925
2/27/2009,-6.662444214,1.270885695,1.017592728,0.945280082,0.713880789,0.748726532,1.000185591,0.841007053,1.270448708,0.571532364,0.995090783
3/31/2009,3.176075496,1.214493675,1.012848836,0.92842428,0.754082997,0.768756276,1.00027638,0.877591105,1.668263265,0.576090323,0.99528924
4/30/2009,10.48729555,1.299516527,1.080217712,0.914034766,0.676494602,0.737256369,1.000500302,1.005239997,1.858222394,0.567177478,0.9962497
5/29/2009,3.913093741,1.245831947,0.97615225,0.893938184,0.618914884,0.745486604,1.000897948,0.94547598,1.773606511,0.592149649,0.995793198
6/30/2009,-3.256034508,1.360313326,0.878766231,0.907257549,0.629325387,0.732711312,1.000980504,0.89505098,1.693662213,0.540802074,0.995654252
7/31/2009,6.728008928,1.293937405,0.781198809,0.933115713,0.553816327,0.710455053,1.001056536,0.806378588,1.636309055,0.531208802,0.997160039
8/31/2009,-1.311056356,1.342169931,0.698040348,0.912185593,0.583394061,0.672909924,1.001188108,0.728835008,1.573643516,0.575294012,0.996671755
9/30/2009,3.825229054,1.284671306,0.62345477,0.930066349,0.51784944,0.629418054,1.001265445,0.856072632,1.654350011,0.573119209,0.996233847
10/30/2009,-4.589436951,1.23592527,0.592669417,0.910319408,0.471451093,0.675457858,1.001396345,0.810783211,1.59319464,0.593614828,0.996702977
11/30/2009,1.051916411,1.177022424,0.543489969,0.949436714,0.440663487,0.629335267,1.001536983,0.740939751,1.518898983,0.542420982,0.996407752
12/31/2009,3.166397965,1.231876672,0.491077354,0.93069254,0.427200968,0.640786322,1.001647925,0.695424542,1.465011324,0.496910477,0.996009037
1/29/2010,-3.509380609,1.184976086,0.442751169,0.910582029,0.418410357,0.797434473,1.001728842,0.669678499,1.404242788,0.46268088,0.995668785
2/26/2010,0.959805649,1.141964892,0.412078072,0.898682817,0.400141427,0.741773543,1.001854532,0.655819537,1.365151576,0.426174694,0.995187943
3/31/2010,4.167091354,1.088822351,0.374109195,0.886702207,0.396723303,0.933191428,1.001938079,0.622680844,1.30596695,0.427163988,0.995318233
4/30/2010,4.900802775,1.041591757,0.42723252,0.86986282,0.881969027,0.957585875,1.002336932,0.592660612,1.252363612,0.461554739,0.995999309
5/31/2010,-7.948711525,1.028017906,0.50453064,0.850460912,0.967551251,1.064521036,1.002694739,0.638411159,1.199092866,0.43317678,0.996193396
6/30/2010,-3.072080666,1.013176343,0.603268327,0.832042248,1.099208404,1.144829597,1.002799039,0.611428651,1.14537813,0.414566945,0.99965779
7/30/2010,4.847210254,1.025755957,0.540386888,0.875299531,1.056455646,1.067819998,1.00286927,0.660576426,1.092716558,0.382707878,0.999158331
8/31/2010,-1.429701358,1.038354147,0.613541394,1.050298583,1.070387617,1.175590827,1.002974515,0.692901732,1.107383373,0.471269972,0.999948228
9/30/2010,4.481049814,1.058793799,0.556395578,1.046414445,0.921637241,1.099698908,1.003048517,0.800623084,1.074023104,0.479769393,0.999675677
10/29/2010,2.801470047,1.062176048,0.520768613,1.020232194,0.849648587,1.038388354,1.003236917,0.736748292,1.094548471,0.711501994,0.999182545
11/30/2010,3.87350141,1.014049559,0.488463556,1.06132532,0.736160591,1.204867814,1.003321443,0.687750795,1.053191596,0.657409187,0.999676063
12/31/2010,4.024273942,0.969010357,0.439776228,1.03467527,0.811901675,1.180113644,1.00345729,0.763264819,1.045601611,0.608316034,0.999663684
1/31/2011,3.019810023,0.935380158,0.47038043,1.058948777,0.928525922,1.141684604,1.003556643,0.708037829,0.99325068,0.559244925,0.999587416
2/28/2011,2.28773502,0.899978819,0.423595871,1.036928101,0.875890871,1.063581977,1.003716179,0.775304094,1.060541006,0.521639614,0.999292598
3/31/2011,0.839262728,0.862692286,0.39118644,1.029821019,0.876264365,1.102303804,1.00378674,0.750596798,1.020120826,0.4880973,0.998833386
4/29/2011,2.812028438,0.832286542,0.391680331,1.00792907,0.772246514,1.287483967,1.003913523,0.7354769,0.9893157,0.451377864,0.998816382
5/31/2011,-1.935962811,0.802375081,0.363781693,0.98697768,0.682534926,1.436682552,1.004096254,0.713896339,0.967721853,0.414516778,0.998320256
6/30/2011,-0.571099966,0.77810037,0.344474421,0.963306973,0.680259421,1.400510917,1.004164127,0.652629514,0.999759588,0.381239818,0.997934592
7/29/2011,0.64778807,0.752423883,0.314222877,0.949719313,0.740477842,1.328022971,1.004233013,0.60246623,0.978764489,0.391343223,0.997472721
8/31/2011,-4.554632992,0.725091903,0.296893466,0.929966619,0.762941179,1.252549204,1.004348429,0.577733295,0.952702084,0.36515646,0.997440161
9/30/2011,-7.91858381,0.706309225,0.320487264,0.936449736,0.727062411,1.162150648,1.004415034,0.540838127,0.955608992,0.430512575,0.996946185
10/31/2011,7.375567104,0.682502863,0.321844155,0.933374535,0.673267595,1.221416338,1.004608532,0.739336426,0.920379409,0.465849615,0.9972141
11/30/2011,0.068834024,0.660348477,0.465587271,1.056775611,0.65783164,1.133391548,1.004674529,0.777839571,0.875524149,0.545717532,0.996745079
12/30/2011,1.538463945,0.837620709,0.422019633,1.030724864,1.550338039,1.052588369,1.004747694,0.714206865,0.948638873,0.503183879,0.997496533
1/31/2012,4.03059134,0.877057141,0.415590615,1.03882035,2.178684392,1.037271978,1.004829413,0.708678392,0.915655066,0.663555204,0.997015543
2/29/2012,2.824294305,0.880977886,0.375482319,1.015741938,2.279833272,1.030008297,1.0049057,0.859536816,0.873849755,0.605167453,0.999281702
3/30/2012,-1.848255079,0.852896818,0.359760025,1.00653352,2.256205492,1.071373847,1.005132484,0.773608409,1.133833104,0.565506466,0.998798762
4/30/2012,0.758308121,0.887150892,0.327273814,0.981849964,1.834328415,1.214093503,1.005201197,0.70861871,1.085995473,0.539060376,0.998513652
5/31/2012,-7.46940253,0.850717735,0.322958422,0.966016804,1.494078316,1.222392959,1.005282075,0.649865465,1.046018268,0.492864288,0.998420779
6/29/2012,-0.082370865,0.817294511,0.295821344,0.951006235,1.378571865,1.134357509,1.005362426,0.604330991,1.07608969,0.452255037,0.997928699
7/31/2012,-0.117607006,0.788701346,0.277587731,0.985187965,1.172819303,1.173896753,1.005500989,0.73268911,1.046868654,0.467451415,0.997575328
8/31/2012,-1.289176955,0.831763536,0.266721729,0.97079357,0.971300302,1.102230162,1.00558846,0.667465836,1.020275454,0.454226992,0.997084606
9/28/2012,-0.524593999,0.819534679,0.312378531,0.959610303,0.8175765,1.025456599,1.005656716,0.635643472,0.972142058,0.419914305,0.996822542
10/31/2012,1.218683651,0.845020095,0.300937325,0.959463386,1.723586743,1.030204622,1.005953556,0.599908376,0.971608679,0.385768179,0.996410115
11/30/2012,0.980391553,0.811923684,0.431671763,0.936555565,2.204739405,1.283729227,1.006018116,0.655786354,0.925400572,0.427969251,0.996084542
12/31/2012,1.647407055,0.799743204,0.466705313,0.955512496,2.229075329,1.205468619,1.006168521,0.658537112,0.892266107,0.427673376,0.995611375
1/31/2013,5.995616729,0.770239732,0.465197915,0.953706274,1.81035648,1.118897372,1.006242527,0.606586073,0.848098798,0.394925816,0.995182093
2/28/2013,-0.319919796,0.751333657,0.474343326,0.934832341,1.474673809,1.116421119,1.00635519,0.61861888,0.806380287,0.389835877,0.995480717
3/29/2013,1.427257159,0.724774313,0.433539795,0.93846593,1.324920757,1.039799058,1.006434196,0.573354098,0.784081828,0.360819683,0.995111151
4/30/2013,-0.746125526,0.708026494,0.466621533,0.917664737,1.20290214,1.043791055,1.006496225,0.550236248,0.751572263,0.337529229,0.99471869
5/31/2013,3.327602209,0.684738283,0.419767036,0.896369493,1.101944208,0.9846083,1.006581588,0.519858142,0.743923634,0.326771033,0.994266481
6/28/2013,1.796448023,0.663189938,0.383503803,0.879913564,1.254358218,0.914397327,1.006661753,0.556904302,0.728597103,0.311404747,0.994992645
7/31/2013,3.999792638,0.682048236,0.375846164,0.899907777,1.316956466,0.849701643,1.006809542,0.572784794,0.694267653,0.289761676,0.994924772
8/30/2013,-3.679451261,0.663483848,0.360956929,0.893453731,1.363012459,0.833118388,1.006891092,0.562178556,0.661683406,0.303543161,0.994934632
9/30/2013,3.624822354,0.649384459,0.386100966,0.917772103,1.125835857,0.776379735,1.006959906,0.560010086,0.641689834,0.281927799,0.994470447
10/31/2013,2.124179109,0.69770184,0.353082939,0.898876551,1.179793155,0.722495665,1.007021019,0.559100947,0.618745286,0.293088192,0.994502779
