return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
2.858685493,0,-18.41802218,483.6435475,3.587223917,9.880189022
2.19515276,0,-7.786491324,483.9847635,3.696704115,-10.33281898
2.461555719,0,22.62593261,488.9513395,3.502830198,-8.514013512
1.66210568,0,-13.00764863,490.1570317,3.420867131,13.72880514
5.34257555,0,21.08364329,493.8595942,3.659034843,-5.368661836
9.519812584,0,-11.85318533,496.623897,3.522112226,13.52584183
2.550434351,0,18.17629168,499.6904542,3.744045313,-4.602034713
4.096719265,0,3.217237833,502.0881048,3.619274941,11.66819843
6.895825863,0,13.98218696,504.1442093,3.810604327,5.631798003
3.575768471,0,-22.60873336,503.993919,3.844469988,11.59636154
8.009056091,0,35.94134154,504.8985026,3.991650904,-12.83584911
6.239173889,0,8.068976365,512.1223615,3.753664237,22.00500135
-0.875271559,0,-0.600710657,522.7366656,4.131994148,12.05069779
2.88837862,0,6.019379623,522.7128877,4.216930741,3.013977471
2.160408974,0,2.938326248,522.7699758,4.210607471,5.160693294
3.043390512,0,-11.97872491,522.6137762,4.273969362,3.573288261
5.255364418,0,-38.4865289,522.4393156,4.304899112,-7.535292572
0.5,0,-28.7912068,525.0194613,4.178807271,-29.64331852
2.368703842,0,31.7228621,543.8329009,3.773685914,-29.03466729
3.112511635,0,18.75015348,554.7540158,3.470620579,14.36356799
8.422800064,0,-30.23414938,562.9177094,3.804545443,17.49684334
7.854962826,174.6760349,-59.36244836,565.0776664,4.00191548,-16.59672289
3.980012417,0,0.807993317,577.1457787,3.683661276,-47.14366966
10.25582027,147.0205201,42.80605331,618.4526091,3.058793398,-12.89248182
0.5,0,3.803779648,618.4073777,3.067298591,26.89218613
0.5,0,17.52230867,634.728139,3.517888626,10.40046721
0.577519894,0,-39.80967155,634.5971273,3.557928412,15.48749682
8.09954834,174.439382,30.56833141,636.4825289,3.742373766,-24.01048059
2.514413118,9.324418219,12.80116992,656.125614,3.323324592,14.97438512
0.5,0,-5.814763875,663.7194022,3.645096502,13.42208855
0.097117394,7.616452346,-20.73173207,664.4438443,3.779845659,-0.318520326
0.584260762,0,62.52483618,665.2587221,3.718637618,-14.89938585
4.18509388,0,4.134073191,671.3583858,3.500408859,40.40362988
10.50788784,0,6.928077838,707.4686916,4.158565029,14.49680367
0.584260762,0,14.73718592,707.2847657,4.202081589,9.090570934
0.584260762,0,-12.20188431,707.1718006,4.275008725,13.12386736
0.564038157,5.05E-29,-2.441543711,708.1075406,4.430136997,-4.965955264
-12.46427631,61.70963988,-14.75931711,710.7962859,4.30169611,-3.162804155
-11.014884,187.1732119,30.69111723,700.4801645,3.89620256,-11.44602769
2.858522654,1.26E-29,15.4542105,702.7404311,3.582630544,18.65193297
3.50101757,5.05E-29,-12.5876075,689.9900524,3.403973795,16.36784549
-1.797176838,189.1956009,32.88489854,690.2640822,3.415911787,-4.314620934
3.861450672,1.26E-29,13.90176121,690.4213905,3.087494606,22.25646441
3.507362843,3.16E-30,35.77999174,692.5929815,3.669400306,16.28881927
6.829044342,622.7627867,9.385922818,690.5035478,3.593982612,30.21108532
14.82721996,201.2486675,15.69942877,699.352644,3.787026574,15.33596925
0.786127329,1.14E-28,-14.74348375,684.0394808,4.248973921,15.59558319
5.820581436,2.84E-29,-4.413950958,684.6891168,4.281880395,-6.07517891
2.044919491,5.05E-29,-7.968792393,683.7709862,3.862702868,-4.888587516
12.84468937,69.91388951,5.806379287,683.43984,3.672168544,-7.088733857
3.504938126,1.14E-28,-18.44572396,655.6842159,4.102111831,2.122061246
8.633112907,197.6924674,7.428427577,616.0838338,4.762374649,-12.5692139
0.102878481,10.45686557,-2.546789408,613.319362,4.225259202,1.714815725
5.071054459,9.974984592,-27.24898543,587.6856468,4.776439385,-1.329187941
4.699712753,44.96730378,-30.85289725,563.3182365,4.190600669,-19.843329
3.400912762,2.02E-28,3.622588614,566.315107,3.587358675,-27.70730632
2.726401091,11.59332327,-52.44440621,578.4496205,3.180623784,-5.328809938
4.512604237,1.26E-29,37.26953299,563.3160126,2.788159652,-38.98280728
5.600465298,3.16E-30,20.94992207,595.0768832,2.225966712,15.48315006
32.68225479,248.211408,-21.32705924,603.5646093,2.379253284,19.38798721
-2.723060846,9.714629551,39.23355889,607.069444,2.602898202,-9.694188822
-11.83589172,61.9229189,-36.12593396,613.016939,2.340112867,25.2542024
2.632469177,215.4840936,30.23947597,621.2417686,2.973450425,-18.58875214
0.885499477,189.0009159,3.076393918,631.7955804,2.802693687,16.28855365
0.5,2.02E-28,-23.03073283,638.225313,3.209758308,6.851296699
0.577519894,5.05E-29,12.66994511,610.9159114,3.741730946,-14.49301011
0.5,0,-11.55637704,579.0383436,4.103032306,4.909100763
4.666337013,2.84E-29,30.07312158,555.7863974,3.692099696,-6.851954812
3.744549751,5.05E-29,-3.934925762,556.6225123,3.661791842,19.52309975
0.584260762,1.14E-28,4.206684267,561.5633027,4.092548405,2.767367242
0.08827126,1.26E-29,-46.68129857,553.7751214,3.712080246,3.795450831
-0.980866671,0,0,548.082039,3.473655922,-32.25937017
-5.103773117,4.54E-28,0,572.3259381,2.808342409,-9.216962906
-1.746669769,0,0,568.2277141,2.98776468,-2.633417973
0.597290516,3.16E-30,0,531.6553765,3.57464736,-0.752405135
0.584260762,1.26E-29,0,530.4240541,3.418194055,-0.214972896
