return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
-0.309331656,0,8.41494142,5.798559659,-0.079958877,-7.751952966
0.249280959,0,9.898290245,6.806895145,-0.18169156,3.795828738
-0.212727189,0,-13.38308937,7.538504889,-0.097542146,8.154729815
-0.297094822,0,-27.27301257,8.527778781,0.001440757,-7.229426746
-0.346838057,0,-1.544930777,10.30132452,-0.132390137,-21.54627376
111.4768982,51.78820147,-25.04714682,17.59290138,-0.405120263,-7.259600201
-1.296990037,0,-63.35955407,17.60401316,-0.42056957,-19.96499064
-1.682613611,0,-24.93921633,23.60419148,-0.671041039,-50.96110737
-1.507306337,0,4.872118247,62.49674187,-1.304636579,-32.37404234
0.428742886,0,-3.967125496,68.00345825,-1.554028743,-5.769641921
-1.575298786,0,-16.46839649,68.3898881,-1.50530756,-4.482130189
-1.426647425,0,11.3308095,68.42626026,-1.544978815,-13.04374897
-0.705776215,0,10.80584182,70.6023538,-1.70966278,4.366649939
-0.829435825,0,18.81852444,72.26082478,-1.596354685,8.966072709
-1.53372407,0,-7.413446142,73.76180946,-1.488296267,16.00353823
-2.857399225,0,7.692335061,77.82791519,-1.300111022,-0.722879178
-1.589917421,0,3.323629271,78.17924505,-1.374245484,5.287988136
-2.131779671,0,6.704416215,78.97647117,-1.297322133,3.884874661
-0.148746252,0,1.504300525,79.17206799,-1.26408584,5.898832914
-0.085533798,0,-9.44268061,79.78656419,-1.197041678,2.759881207
-1.397674561,0,-1.132744276,79.8449813,-1.181998673,-5.956234376
-0.546129346,0,-2.098204545,80.50448233,-1.276425479,-2.510884305
-0.211846292,0,3.345450452,80.48826785,-1.287752922,-2.216113048
0.89655751,0,9.32992201,80.47781284,-1.308734967,1.756432309
-2.155571938,0,9.323478983,80.67618019,-1.275280463,7.16606781
-0.024033308,0,-15.70190756,81.77591523,-1.181981243,8.707075791
-4.477234364,38.40961374,-9.680013761,82.85689866,-1.088746453,-8.72791232
-7.550540924,42.35300496,10.31586082,84.95583475,-1.245765529,-9.407984778
-1.925532341,0,-11.73673783,85.6423106,-1.342565666,4.680476364
1.132104635,0,18.78411024,86.97283316,-1.239407058,-7.046105203
0.5,0,9.898726024,88.04563629,-1.356774436,11.40404869
0.415739238,0,12.58684541,92.048496,-1.168933334,10.32881821
1.241853952,0,21.94480214,93.24996431,-1.069946074,11.94169479
0.5,0,9.035268655,95.08775313,-0.944077619,19.08677147
0.422480106,0,12.13297113,100.269691,-0.724629598,11.9071266
0.5,0,15.14989378,101.2088327,-0.634276911,12.06844412
0.022219062,0,3.406029644,102.8201149,-0.5129472,14.26947959
6.360879898,77.17126746,-11.40907916,105.2477777,-0.361448262,6.509872487
-0.551500797,0,-4.250164676,105.3872501,-0.327387966,-6.28937869
-1.156869292,0,3.258017476,106.6012004,-0.441478757,-4.832797251
-0.93365252,0,-13.99046295,106.7425058,-0.483980404,0.946356125
-6.639651299,0,-23.88623569,106.8791275,-0.451400229,-9.722800359
-2.83596611,0,26.07041912,108.6905787,-0.591304859,-19.83953988
0.5,0,-7.26504466,114.0565651,-0.830167216,12.95328798
0.5,0,4.718879756,121.2181221,-0.569463025,-1.488378192
0.429220974,0,8.743756729,121.6579093,-0.642113471,2.945377485
0.435961843,0,10.43754617,121.9389619,-0.594924674,7.087076945
0.449443549,0,-0.696774542,122.7998869,-0.507487106,9.480269245
0.435961843,0,-4.541385113,123.9843548,-0.403111645,2.210952254
-1.164304256,0,-16.26851683,123.9835436,-0.41007939,-2.612145865
0.435961843,0,13.54321328,124.1504764,-0.455493241,-12.36669655
-1.160645127,0,5.374600916,126.6224523,-0.61817841,6.140381902
0.5,0,8.887634969,128.6057392,-0.482746277,5.593395484
-1.295994759,0,8.517651119,128.9436053,-0.429000268,7.946423687
0.415148944,0,-4.824957303,129.8018628,-0.340123918,8.354443281
-1.908945322,0,3.48980302,130.5780527,-0.254947407,-1.059414279
1.102511883,0,3.719869406,130.7839246,-0.30319698,2.190026649
0.100580335,0,16.32363795,130.9256559,-0.26829895,3.282771475
-1.593410015,0,2.658763445,131.0826072,-0.231100256,12.5976761
-0.610498309,0,2.010891855,133.7960206,-0.067863876,5.498452776
0.120612025,0,-4.292986187,133.8696126,-0.041276242,3.007337832
-0.075226068,0,4.814352467,133.9113051,-0.021167323,-2.207179324
-0.123361826,0,-9.987863555,134.091942,-0.064097185,2.808200527
-2.59250927,0,10.44142872,134.3275759,-0.01595366,-6.331845246
