return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
0.290300429,0,0.398509881,2.342938221,0.319219715,0.984320466
0.226063997,0,-0.596055581,2.342842251,0.326666768,0.565884333
0.451199055,0,-0.624547967,2.341625568,0.33135512,-0.264072748
0.249154896,0,3.000731654,2.350403387,0.324342701,-0.521555048
0.441288918,0,-0.336439067,2.359704638,0.316995078,1.994364025
0.14524731,0,1.323682139,2.442010781,0.352297803,0.329504674
0.436993539,0,-0.834304334,2.44611564,0.348339697,1.039631434
0.44654575,0,-1.012161299,2.455637276,0.363912428,-0.298894115
0.193688095,0,0.438953151,2.470873772,0.354097082,-0.808370675
0.349396884,0,1.055787792,2.491217591,0.342189302,0.082574915
0.234055638,0,-1.989700326,2.489923507,0.347353457,0.77772697
0.362971902,0,2.036413714,2.494254223,0.35977449,-1.199006813
0.31835252,1.23E-32,-0.115946519,2.557125033,0.336366251,1.112007849
0.171888411,4.93E-32,0.704532339,2.585156686,0.364185587,0.234897586
0.23727569,0,2.334987067,2.582470306,0.366502409,0.570350981
0.26453793,0,-2.191413338,2.58238637,0.366380156,1.830805328
0.694651127,0,0.383383459,2.567073333,0.41576709,-1.042208004
0.279715955,1.97E-31,3.056259757,2.605525187,0.363726666,-0.023928388
-0.201167703,1.28370379,0.420674978,2.599170052,0.355355863,2.176206001
0.300194323,1.97E-31,-0.465773193,2.622916939,0.413411326,0.92225527
0.425235033,4.33E-34,0.266556266,2.52926052,0.446496322,-0.069193632
0.486035377,0,0.146764507,2.400732426,0.475976413,0.170627724
0.38075766,7.89E-31,1.599737192,2.401240243,0.473383322,0.153582569
0.467582434,1.23E-30,-0.83101014,2.331792631,0.498255175,1.186550157
1.496452808,0.802177071,0.01416918,2.092621831,0.565331871,-0.254564341
0.218089402,3.16E-30,1.666768875,2.074936782,0.527432807,-0.062611826
0.515969992,7.70E-34,-0.498534994,2.076993042,0.518042755,1.172660103
0.327823848,0,0.078061468,1.941079904,0.489461959,-0.02105068
0.463337302,0,0.243528033,1.951982484,0.475691586,0.049743711
0.355870783,0,-0.570750997,1.934605249,0.456120117,0.188161084
0.342557847,4.93E-32,-1.380367416,1.935127012,0.453438901,-0.353918974
0.358232498,1.23E-32,2.074873663,1.911052276,0.420992738,-1.087096433
0.698909044,0,0.463549358,1.905266893,0.42254133,1.171453636
0.528539658,4.93E-32,2.883239349,1.930355751,0.450553068,0.665807723
0.552355826,4.93E-32,-0.301077317,1.929434983,0.447428605,2.249687456
0.570619047,1.97E-31,0.278318987,1.970391825,0.493806668,0.427712618
-0.63585341,0.850007692,1.468919042,1.957918423,0.469382606,0.321002882
0.777280688,1.77E-30,-0.249558959,1.902722087,0.441729584,1.140942996
0.36325559,0.656775036,-0.996993816,1.908515833,0.462350716,0.147727314
0.483066499,1.97E-31,1.050596157,1.806125578,0.489556636,-0.669930636
-0.437777877,0.734972285,-0.716921024,1.795267809,0.451654652,0.559017074
0.378986418,1.97E-31,-0.931273477,1.68083855,0.421483174,-0.352367282
1.168213487,1.261954941,0.800295925,1.695312026,0.410878172,-0.765871707
0.267039835,4.93E-32,0.880772946,1.675249168,0.373434879,0.352819458
0.611886263,0,-0.495099086,1.675299939,0.37349471,0.729929093
0.397471845,4.93E-32,-1.607733616,1.660738835,0.393679947,-0.145091035
0.18934685,7.89E-31,-0.057057908,1.669774853,0.384662427,-1.189835736
0.226177573,0.81567344,-4.344430136,1.673535307,0.38369868,-0.380708716
0.218602061,0,-0.697606918,1.624360172,0.354118128,-3.211938301
0.445096433,1.11E-31,0.556503297,1.858689324,0.283354766,-1.415987313
1.821133375,0.821903343,0.691378489,1.838714569,0.252912123,-0.007065449
-0.310407758,4.93E-32,-4.507941213,1.827271778,0.244379188,0.491823078
0.033944726,3.08E-33,0.325836372,1.77038649,0.275815616,-3.07943713
0.283015698,0,1.093696073,2.029860366,0.211414924,-0.647098914
0.312179804,0,-1.409229618,2.02950474,0.21031531,0.596326076
-0.227886915,0,-7.796246246,1.972885175,0.248225528,-0.836213705
-0.213038206,0,4.298614196,1.947217906,0.203070466,-5.80766552
-0.317959905,4.93E-32,3.145564733,2.648591799,0.087776519,1.411105706
0.329081953,0,-0.187766585,2.849438968,0.128867926,2.650005011
0.331427604,1.97E-31,-2.238924745,2.933509196,0.179848506,0.623025299
0.341418922,1.23E-32,-3.124556707,2.861474942,0.146318489,-1.421224732
0.11768955,4.93E-32,2.323509908,2.912529127,0.10533175,-2.637890429
0.107375264,4.93E-32,3.483982752,3.033459907,0.069859268,0.905966955
0.858185053,2.436391948,-2.65475648,3.053602854,0.117336421,2.74740681
-0.809612274,2.565171798,2.16893435,3.165065646,0.141107758,-1.111281254
0.216229439,2.389188182,1.593538713,3.249342837,0.099826394,1.231729892
2.561430693,1.331637359,1.689507257,3.295441624,0.130429646,1.490164764
-0.535331249,1.288342217,1.092297581,3.311607247,0.137369495,1.632552259
-1.077911258,1.301300756,-0.848513548,3.335872758,0.162018919,1.24665606
0.484190524,4.93E-32,-2.010744862,3.345568896,0.174901517,-0.24989366
0.874057472,3.08E-33,-4.63108592,3.303630389,0.188086621,-1.507644519
0.417041481,2.764814259,2.243918987,3.334746661,0.145433858,-3.738674091
-0.281284571,0,0.619571685,3.585290599,0.076797395,0.534606679
0.136203468,0,-2.14438225,3.634328043,0.093947184,0.595295969
0.373394728,0,-0.187622319,3.632630473,0.092502996,-1.361617045
0.116126239,1.11E-31,2.589547055,3.672497636,0.081085979,-0.523049384
0.033204466,1.97E-31,-1.140595364,3.672217086,0.081570452,1.700233787
0.214328706,1.97E-31,-1.771937628,3.737576498,0.101221959,-0.328929892
-1.374140859,1.188015504,4.056054561,3.724619301,0.105734032,-1.359649704
0.335461318,1.11E-31,2.639462133,3.723819417,0.061855279,2.508710486
