return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewma
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,145.8395267,0,0,0
0.607664694,88.25227501,-87.35009078,0,0,104.1710905
0.243705983,88.25073001,69.12858414,88.25227501,0.607664694,-32.62975328
0.53174175,88.24917202,135.0772218,120.3539653,0.243705983,40.05477345
1.094563507,88.24760088,112.4649828,140.0421134,0.53174175,107.9279508
1.563167602,88.24601643,-278.2216156,215.1511927,1.094563507,111.1686879
0.403910871,88.24441849,-253.6503011,266.6073205,1.563167602,-166.9672431
-0.652965384,120.5788838,143.2592981,591.4179502,0.403910871,-228.8837131
-0.056051642,156.3403537,-187.5850269,859.2317106,-0.652965384,36.93272348
-0.837655921,408.3099761,237.0765275,945.1683764,-0.056051642,-123.4370982
0.150162944,670.549533,83.87736737,1091.08711,-0.837655921,134.0726344
0.499651975,821.2554696,-11.99111684,1325.954895,0.150162944,98.21887224
0.449688988,639.1338303,178.265209,1355.042012,0.499651975,19.49745147
1.192460692,765.349114,-10.44507341,1355.688556,0.449688988,132.9029926
1.148939553,809.0360125,39.20153399,1486.879167,1.192460692,30.51151687
1.312279278,975.6903456,45.24366693,1487.435648,1.148939553,36.71867196
1.500794557,872.427395,104.311203,1493.436801,1.312279278,42.80795408
1.93542457,911.6600659,11.56454021,1501.435616,1.500794557,86.73884619
1.983610154,995.3635989,-138.6318861,1545.278912,1.93542457,33.04291335
1.405977295,1167.349644,-70.59058112,1545.647315,1.983610154,-89.58194342
1.111849874,1149.175212,-282.2244697,1627.683585,1.405977295,-76.01668463
-0.064085417,1430.542271,-291.6130176,1649.186773,1.111849874,-223.3079597
-1.279139657,1809.92384,230.9012558,1982.296589,-0.064085417,-272.0972868
-0.317051091,1939.837653,-87.3021756,2334.990132,-1.279139657,87.18738652
-0.680810156,2188.744509,-48.27241558,2558.673267,-0.317051091,-37.44801499
-0.881945221,2336.934201,241.0312639,2590.067243,-0.680810156,-45.17972969
0.122351712,2417.160064,64.58829155,2599.462194,-0.881945221,159.2566943
0.391469594,2436.637125,95.96196582,2842.29201,0.122351712,91.63640662
0.791311118,2401.307922,-70.93591952,2859.535596,0.391469594,94.72609176
0.495744787,2373.938897,-187.1190229,2897.43225,0.791311118,-23.60391629
-0.283917809,2464.932638,101.4019453,2918.77893,0.495744787,-140.400421
0.138590296,2591.217808,33.28156185,3064.833786,-0.283917809,32.31555489
0.277263471,2623.623618,36.00642339,3107.738332,0.138590296,33.00555986
0.427290235,2601.883587,123.0774463,3112.295924,0.277263471,35.14903381
0.940112928,2632.367293,-166.3189351,3117.59215,0.427290235,97.9550427
0.247117365,2838.989111,-3.519753762,3180.007822,0.940112928,-90.81208429
0.232451724,2835.091596,-32.80001827,3296.088851,0.247117365,-28.46041963
0.095784981,2868.632642,210.5185958,3296.147504,0.232451724,-31.56013295
0.972945797,3183.77099,6.484845767,3300.675034,0.095784981,141.3532447
0.999965988,3215.889696,104.4725991,3484.396249,0.972945797,45.01867405
1.435268484,3282.119574,49.77879529,3484.518162,0.999965988,87.48576338
1.642680131,3307.066699,61.94950795,3528.935282,1.435268484,60.55221475
1.900803081,3337.027618,-81.94968452,3538.621581,1.642680131,61.55028132
1.559346062,3451.016391,208.923775,3553.697517,1.900803081,-40.94969428
2.429861791,3663.366594,-68.01377119,3582.861304,1.559346062,137.5313552
2.146471078,3681.495923,163.3400479,3761.260068,2.429861791,-9.286592232
2.827054611,3788.930983,-58.13410419,3781.831429,2.146471078,114.0181507
2.584829177,3797.967925,140.1024518,3889.613076,2.827054611,-8.947745648
3.168589392,3839.977492,54.42245513,3905.005531,2.584829177,97.51668108
3.395349622,3815.748583,59.11957866,3983.433152,3.168589392,66.73509112
3.6416812,3826.046655,139.6016403,3994.28556,3.395349622,61.29543936
4.223354701,3908.907503,-85.26225254,4007.115136,3.6416812,117.2284401
3.868095316,3949.917778,-159.3665492,4083.742828,4.223354701,-27.40776893
3.204068027,4044.331358,-11.32353657,4116.907607,3.868095316,-121.6640405
3.156886625,4176.115984,124.1147414,4227.427454,3.204068027,-42.84939484
3.674031381,4027.599915,-179.8215383,4228.261833,3.156886625,76.41070246
2.924774971,4299.829811,161.6048227,4288.914547,3.674031381,-106.6123267
3.598128399,4420.682338,-151.1634156,4428.591185,2.924774971,84.97135142
2.968280834,4560.989031,50.66273536,4533.016127,3.598128399,-83.69633932
3.179375564,4574.807704,35.20024341,4632.361873,2.968280834,12.27442831
3.326043245,4579.663591,9.16648277,4641.758772,3.179375564,28.65001052
3.364236923,4579.145153,-51.57565805,4645.967375,3.326043245,14.73320499
3.149338348,4591.150685,202.6770873,4646.061951,3.364236923,-32.63026861
3.993826212,4756.506509,-53.78336488,4658.545244,3.149338348,135.4464142
3.769728858,4769.480502,-100.0375814,4823.671269,3.993826212,0.282286283
3.352905602,4810.151723,138.9291668,4837.463771,3.769728858,-71.37476209
3.931777131,4877.356015,27.28652899,4882.130641,3.352905602,78.84232999
4.045471002,4881.464223,-74.10829361,4958.335884,3.931777131,42.01675785
3.736686445,4893.480395,-210.8251209,4960.531231,4.045471002,-40.92970748
2.858248441,5062.321883,-320.3160273,4985.817738,3.736686445,-162.2835742
1.523598327,5430.650661,128.4241373,5176.807778,2.858248441,-275.1638979
2.0586989,5492.428696,96.50043744,5610.165832,1.523598327,13.11327014
2.460784056,5521.755203,-173.2492663,5676.968772,2.0586989,72.67553249
1.738912113,5661.410167,-445.2710881,5713.952949,2.460784056,-102.9850381
-0.116384088,6388.935848,-65.16503378,5842.048376,1.738912113,-347.4750738
-0.387905062,6411.003999,177.4601886,6671.168404,-0.116384088,-145.8250452
0.351512391,6538.032213,105.7058449,6688.725153,-0.387905062,85.09297894
0.791953411,6551.625851,-6.720725051,6819.969222,0.351512391,99.8164546
0.76395039,6554.51309,-142.1127318,6866.022783,0.791953411,23.71846913
0.171814008,6598.147009,161.5455804,6866.254554,0.76395039,-94.73238865
0.844920592,6762.511913,58.66910225,6950.958773,0.171814008,88.32330352
1.089375185,6785.32637,-20.2847576,7059.011796,0.844920592,67.14173119
1.004855362,6794.263536,-321.9062882,7072.88088,1.089375185,4.694239197
-0.336420839,7095.529833,126.2014856,7074.772348,1.004855362,-228.5918518
0.189418684,7242.003227,-41.022969,7507.434147,-0.336420839,24.83196063
0.018489647,7246.232162,41.08549961,7573.873176,0.189418684,-22.20727482
0.189679228,7250.972099,98.47049659,7580.92073,0.018489647,23.00184977
0.599972964,7300.384077,39.76974356,7587.918503,0.189679228,76.90802607
0.765680229,7305.315701,-17.04443466,7627.996341,0.599972964,50.38068142
0.694661751,7298.108541,-109.7984,7634.360178,0.765680229,2.219884219
0.237168418,7309.83318,116.8986383,7635.674359,0.694661751,-77.79317594
0.724246077,7401.259498,-25.04780463,7686.332701,0.237168418,61.27240564
0.619880225,7402.959578,2.711222972,7742.803133,0.724246077,-0.384887409
0.631176987,7403.394127,187.2039221,7745.557549,0.619880225,1.826620006
1.411193329,7528.170987,-43.8793058,7745.574045,0.631176987,134.2389787
1.228362889,7549.144304,51.497878,7890.003081,1.411193329,7.011632619
1.44293738,7558.839564,-5.05133888,7898.508145,1.228362889,38.78752218
