return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewma
0.391438757,202.4409643,10.73889247,211.4921062,0.343095526,7.137555107
0.449486824,203.1837598,9.034282349,211.8889541,0.391438757,9.709938935
0.498320783,204.4589657,-2.468482645,212.4635119,0.449486824,9.227327088
0.484977633,204.3344531,26.59686571,212.8584065,0.498320783,0.873177279
0.628744475,207.5858108,-14.80097464,212.9044641,0.484977633,19.24724044
0.548739207,209.0165748,17.29296404,216.5680952,0.628744475,-5.072913185
0.642214688,210.8719113,23.61602074,217.846456,0.548739207,10.9027134
0.769868854,214.2328914,18.40474485,219.3515992,0.642214688,19.98364722
0.869353961,216.0059109,12.8143613,222.1860243,0.769868854,18.85585981
0.938620779,216.7062452,-22.60629083,223.853944,0.869353961,14.54050373
0.816424613,219.5444841,25.58893968,224.6163214,0.938620779,-11.99292095
0.954743206,223.6500062,3.365265088,227.5931833,0.816424613,14.85126522
0.972933828,224.0516864,-6.057987593,230.887624,0.954743206,6.64697941
0.940187949,223.9496175,-15.43396099,230.9137746,0.972933828,-2.427997021
0.856761133,223.9480914,12.52955523,231.1747956,0.940187949,-11.71797129
0.924488458,225.3933285,-18.29415052,232.6123156,0.856761133,5.601690512
0.825601158,227.1529657,8.655406954,233.3402696,0.924488458,-11.46676737
0.872387142,227.5082915,-14.51088398,235.3223903,0.825601158,2.90621429
0.793949931,228.114784,23.07125218,235.6479,0.872387142,-9.534570186
0.918659402,232.1539522,3.86428456,236.9167961,0.793949931,13.75530294
0.939547427,232.1416175,11.5116837,239.5804212,0.918659402,6.69028981
1.001772744,232.9050593,-5.494826469,239.6223242,0.939547427,10.13414259
0.972070979,233.1561273,26.53807639,240.2178431,1.001772744,-1.029406738
1.115520041,237.2473865,11.1469828,240.4396758,0.972070979,18.66165264
1.175774002,238.2561815,-14.47957415,243.947075,1.115520041,13.29403133
1.097506034,238.3859684,5.288628029,244.4806653,1.175774002,-6.544258297
1.126093212,238.6126859,2.138903054,245.7918771,1.097506034,1.907803364
1.13765485,239.2173015,-11.09127734,245.8794977,1.126093212,2.072874572
1.077702,240.4794186,-7.906927347,245.8780543,1.13765485,-7.330091077
1.034961852,241.6210352,-4.883501448,246.6758249,1.077702,-7.742116984
1.008564547,242.1522513,17.06767686,247.1040637,1.034961852,-5.700248744
1.10082226,243.8916551,-25.34224889,247.2869186,1.008564547,10.56255526
0.963837131,247.4328309,-9.043492877,248.6669362,1.10082226,-15.08373342
0.914953385,247.863476,-18.54316173,252.4212751,0.963837131,-10.76927589
0.814720079,250.0628286,9.396210761,252.9551972,0.914953385,-16.32205149
0.865510407,250.2346307,29.69696552,254.9872105,0.814720079,2.048135833
1.026034545,254.3140349,0.5455053,255.3791077,0.865510407,21.7972999
1.028983222,254.199963,3.713587566,259.8425488,1.026034545,6.617446613
1.049056669,254.1638307,17.36016455,259.8380978,1.028983222,4.54326158
1.142895396,255.3303231,18.59377586,259.8709289,1.049056669,13.69819227
1.243402293,257.1782025,-2.243271897,261.2942946,1.142895396,17.19503769
1.231276499,257.2467595,-6.721157364,262.9232579,1.243402293,3.310530844
1.194945918,256.8677593,-21.8335723,262.9804668,1.231276499,-3.854960733
