return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,-120.6201887,0,0,0
-0.822802001,103.1807632,-224.6557615,0,0,-86.15727764
-2.415585326,458.3421567,-79.63582115,103.1807632,-0.861572776,-185.0847661
-3.006525314,500.5118725,22.85816364,458.3421567,-2.466256787,-109.7640911
-13.03261134,449.1602278,-47.27000784,500.5118725,-3.035084081,-15.03390915
-29.59040223,384.3182549,-50.10674758,505.2084184,-2.871811484,-38.05969393
-34.67845139,348.8039751,52.26984555,519.1155053,-3.209454397,-46.66473225
-29.29142644,405.9283362,90.7589772,534.6235198,-3.567359737,24.00282332
-13.707247,456.8542704,45.35953582,556.6631782,-3.194003697,71.68579038
-21.12980148,463.2565253,1.548233774,619.2212059,-2.545725288,52.88132284
-13.6021036,445.8196922,34.01845433,635.4621844,-2.221728604,16.21483065
-2.857594763,417.2204893,103.4069098,635.5283231,-2.210669791,28.93170471
-6.650124564,462.1602796,59.24602126,644.809725,-1.967680832,82.12827978
-1.493975862,466.5698277,-20.18502546,723.549397,-1.229060047,65.78380941
-2.74812997,448.0921029,37.8634319,749.4826313,-0.805874181,4.377498787
10.90388434,450.0328332,49.9117106,752.1397157,-0.950052935,28.29602244
1.084240176,445.7364406,-24.95025735,762.8207423,-0.67959985,43.7357997
-2.087508873,445.0692466,20.0401699,780.9723473,-0.323087631,-5.325669619
2.379529713,463.9251904,45.58806943,785.2719656,-0.501303755,12.79278718
14.44610848,456.4487865,74.84095266,788.2636242,-0.358159684,36.21798879
3.290086412,455.5918029,-40.28045244,803.2356448,-0.032530617,63.80582013
8.841706729,455.9852357,-74.77722278,842.9929955,0.502047616,-10.54151742
12.1933336,426.2506217,46.99329115,854.7885017,0.214330099,-56.42416411
12.70605495,448.0696843,-63.09606238,894.6724077,-0.319792921,17.44544679
-15.73795242,483.0304587,77.03929312,910.5484904,0.015873445,-40.08420262
-18.59266884,506.4414064,26.54169594,938.7962024,-0.434812715,43.57543719
13.59469765,521.4117034,0.450619101,981.3651651,0.11546795,31.40847916
13.64124316,510.5622131,49.53863758,986.3173103,0.305051492,9.295721974
-7.348779614,513.28338,-9.67498404,986.3167866,0.3082702,38.04066169
7.361736266,500.1881126,52.49141147,1003.502536,0.662117611,3.958057598
10.46338889,500.4257872,-3.621363303,1004.257884,0.593010583,38.62473894
12.56688918,503.8903437,16.91765805,1023.353679,0.967949236,8.448951622
16.26409841,527.6029194,-6.110635236,1023.496758,0.942082355,14.49802764
-0.810493664,506.2115071,-14.73574252,1025.29881,1.06292277,-0.222445842
-9.077313571,514.6373795,-32.85252309,1025.656405,1.019275375,-10.58908633
-0.478497769,509.5921427,-72.85086796,1027.41091,0.914020072,-26.49154116
-6.020822667,513.8519576,-73.27295564,1035.494016,0.679359192,-59.60534602
-22.55374103,536.3453512,76.03204262,1073.839186,0.15899585,-69.36792432
1.959190798,574.2758649,-20.64197224,1112.081163,-0.364382405,34.48919492
9.483187278,576.3038603,-10.16855379,1153.473942,0.178703614,-4.890210195
-6.320857296,566.0627077,31.06878796,1156.548407,0.031260955,-8.660455619
2.145381557,571.3450441,24.60292585,1157.28624,-0.041371572,19.71757551
15.73688953,572.6304268,8.286998564,1164.150137,0.180548342,23.20711147
-4.030912024,586.6539608,-7.237352354,1168.379396,0.356283527,12.54988796
0.569890667,547.605954,-57.66772959,1168.824245,0.415476373,-1.58385512
-9.330424694,580.155523,22.96690894,1169.238666,0.363781,-41.64376546
-1.879944477,579.6362227,16.98064847,1193.122737,-0.048131355,4.506716255
0.591414706,581.6055631,27.15549571,1196.879323,0.115917995,13.41666784
3.061582989,577.8269687,36.06672233,1198.896081,0.237208341,23.23011632
-1.985063889,601.2757062,-9.059653224,1204.033728,0.431176168,32.39912062
8.778287369,603.4007277,-14.11345627,1213.036691,0.688795613,2.78571073
-0.560307648,586.407425,15.67968392,1213.707916,0.624083804,-9.285122844
3.667594009,583.2552492,47.24570824,1215.246365,0.523273402,8.546881985
2.620806355,593.7221592,0.807100321,1216.8727,0.635271144,36.18890074
3.836303093,598.219126,44.66094345,1232.274023,0.972740489,10.91618615
5.765384118,607.7249674,26.61696767,1232.267427,0.978505491,35.01958422
8.296341442,608.1194684,25.40554438,1245.788504,1.29751223,29.01771525
3.793834617,620.6818794,27.15251542,1250.319439,1.487633428,26.4375932
-5.063191205,584.8780209,23.26942964,1254.356889,1.669101602,26.94825193
14.19707767,612.9664362,-14.88451188,1258.937978,1.863048141,24.32052173
12.70499346,621.4643121,31.90019326,1262.158653,2.029258352,-3.683073709
6.56497872,633.8459318,41.7257028,1264.161334,1.92294041,21.73354556
11.60883836,616.8121675,11.87317625,1270.501828,2.150798934,36.01365787
9.054631994,626.0525193,13.84253584,1281.566908,2.448839668,18.77045672
5.098155112,611.1398557,-9.189195432,1282.151296,2.53364807,15.25051324
11.25484871,627.8852671,9.61249894,1283.009174,2.632523326,-2.206421527
12.66187052,618.097324,-2.527555942,1283.9536,2.566886216,6.23566452
3.007652281,631.9173332,-31.48725091,1284.256398,2.635546922,-0.023778667
-4.492294183,627.4441514,8.576330153,1284.396869,2.617492951,-22.49768741
-3.488892522,625.0514467,17.0539451,1292.605444,2.392584016,-0.301960579
2.906808955,608.4483301,-12.25202948,1292.833936,2.453843517,12.09511491
0.266824466,634.6660051,0.381072268,1294.298681,2.575657411,-5.29570251
7.673533603,637.138535,-45.55419923,1295.814067,2.488142915,-1.240863383
-0.505390847,633.3143173,15.4838068,1295.801551,2.490864859,-32.89324613
1.322203371,627.3271706,4.388843238,1312.139416,2.165477722,1.661791676
3.772656648,646.1286148,-0.777557122,1313.360674,2.276076342,3.609685649
14.20025459,612.2468606,-15.28245382,1313.354571,2.307425222,0.475940813
0.887245572,644.8193008,44.12576168,1313.38449,2.301871243,-10.78005535
13.90438181,656.1100354,-5.812044242,1315.543359,2.192710858,28.43838539
6.874520943,641.7835785,4.881335101,1327.969538,2.50789487,3.973792795
-1.139296073,643.5700635,-6.244695683,1328.417327,2.466380269,4.622037299
-2.210806396,646.050907,-18.66221078,1328.414319,2.501246948,-3.139914831
8.721647526,632.7657985,-8.421121713,1328.91401,2.456641979,-14.22726908
-3.599511066,642.8942386,-45.72559242,1332.038889,2.323340473,-10.08002096
-0.895561896,632.7895372,-32.70440713,1332.821311,2.263189604,-35.54114343
-5.011907632,659.7422356,53.8925051,1349.127501,1.93657823,-33.51490322
-2.225321017,674.601224,-9.609989334,1357.617556,1.702975321,28.91895987
-1.121088751,655.0113566,-38.17426909,1376.903993,2.087921786,1.398281867
9.664971176,676.1159681,-49.06658233,1377.845579,2.019279006,-26.86782596
4.12169764,667.7589849,13.07725409,1389.281541,1.746605655,-42.72408051
5.615391364,655.0165427,38.88337438,1407.579633,1.396130067,-2.865984369
-7.298173337,677.0800043,17.19716745,1408.531618,1.489539025,26.95498616
2.846574543,665.3386227,7.644305122,1418.426481,1.767277413,19.98511565
6.949044381,660.1179664,9.014211304,1420.089665,1.890114323,11.17025099
7.971761781,656.5714593,26.03227531,1420.297671,1.944716503,9.630222642
2.311386481,659.66443,-16.57780792,1420.623495,2.009103726,21.34597455
8.015698666,661.8649146,7.203468932,1424.682322,2.19504855,-5.742441497
-0.836467629,697.0049907,-32.70405929,1427.151171,2.076635636,3.504637381
1.821426042,689.7821347,38.36665136,1427.305466,2.128088986,-22.35871738
1.920679084,658.6139202,25.32471142,1435.884824,1.894488562,21.01654601
5.500340417,672.6404592,13.94390441,1445.285648,2.168536072,24.09380702
-3.247086528,669.0399963,-15.12228314,1449.049397,2.349426868,16.84387659
-1.850701657,661.5530378,13.55040922,1449.960278,2.449026185,-5.989094649
