return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
0.973600557,39.72558998,7.982772546,97.07805984,0.635629642,11.24470242
-1.125629428,39.42311633,-15.15760921,97.88534088,0.695178941,8.914752509
-3.130050845,39.20497283,16.1362076,98.09482427,0.727110031,-8.279791579
-1.67290778,40.6515755,11.11079348,99.09833069,0.666479595,9.160207837
-1.244674094,41.20240813,5.597075641,100.0496378,0.731024425,10.5534833
1.332511074,40.01428864,18.40348877,100.4764834,0.775467599,7.013192114
5.783713256,43.32123347,-18.18228372,100.5665684,0.797855901,15.1491183
0.989279383,42.58060264,26.93611316,101.7984364,0.871469857,-8.659026
4.728885743,43.29523556,-1.020826886,103.2422911,0.798740722,16.7660734
4.581232774,43.94050521,18.6545785,105.9607792,0.906485174,4.061144623
8.467950631,42.62738436,-2.041372216,105.9723338,0.902401867,14.48502596
1.828688892,43.65575838,23.25006265,107.2240677,0.977020181,2.680455836
4.498106951,45.0484098,0.531122858,107.2566255,0.968854692,17.37303213
4.658916501,47.11065041,-13.08378201,109.2300307,1.061854942,5.343096936
3.350370627,44.9928136,7.977101528,109.2266427,1.063979434,-7.818959455
-0.466499736,46.17082442,10.21931755,110.0200122,1.011644306,3.463941247
-3.183162728,43.97560102,0.923312241,110.2089707,1.043552712,8.289210038
-2.26908444,45.81422408,-28.88074605,110.5397224,1.084429982,3.027854468
-1.673592844,47.01220689,-32.08361045,110.5351086,1.088123231,-19.76400304
0.971089166,46.2507257,-2.363275649,114.1095595,0.972600247,-28.56372262
0.585455324,45.38674406,5.38918411,118.4601583,0.844265805,-9.849117641
5.131043529,46.13431846,-26.17096206,118.498371,0.834812703,1.03538361
3.973801056,46.99865994,-56.82823078,118.5780879,0.856369439,-18.39772044
-3.514878353,53.26607322,-6.030175031,121.4861023,0.751685591,-45.84808497
-1.748278671,52.51905979,34.86598943,134.6939581,0.524372668,-17.40672073
1.890258655,55.98718008,27.24509424,134.8641248,0.500251968,19.93092939
4.149665213,56.21381761,-13.07976602,139.5676892,0.639715925,25.15533285
7.350285857,60.01908024,-6.542019362,142.3855602,0.748696302,-2.155452058
0.337641288,56.52658496,24.82984377,143.1454862,0.696377238,-5.288714418
3.802738723,56.17941717,-16.61916372,143.3524392,0.670209161,16.22454143
0.739520899,57.6075727,5.278932497,145.6755299,0.769528536,-7.235247959
-1.645008705,58.22395987,-35.72655876,146.8782086,0.703051881,1.703452367
-1.745715499,59.99525631,1.319951277,146.9595403,0.724167611,-25.03226987
0.91511732,60.76754417,4.821196571,152.2516422,0.581261376,-6.209254765
3.030466558,60.32420497,24.73782604,152.2524456,0.586541181,1.669639046
3.693125907,63.02019206,17.45276169,152.3224268,0.605825967,18.14691547
5.49355589,61.12528213,-5.878280774,154.640581,0.704777271,17.65109134
2.120441873,59.86674808,1.402368699,155.7557005,0.774588318,0.844396973
1.531712553,61.22617725,-2.349448812,155.9297904,0.751075195,1.242948206
1.372700117,59.72196141,29.30799653,155.9291992,0.75668467,-1.323049664
3.24435936,61.22915061,-22.80065247,155.9654128,0.747286875,20.55626905
4.573537708,63.04228927,-0.201443375,159.2122923,0.864518861,-10.41296061
3.63615276,64.54306143,-3.087478,161.4411461,0.773316251,-3.119019727
-0.664560128,63.55982278,-17.67254028,161.442554,0.772510477,-3.096489922
2.805213563,64.0171299,-1.44341285,161.4996125,0.760160565,-13.50795446
-2.15224855,65.03701454,-3.127033578,162.8513618,0.689470404,-4.890424739
-4.589942936,64.92302172,23.78883691,162.8676238,0.683696753,-3.630859624
2.57452118,66.07296884,-0.483460469,162.9236842,0.671188619,15.9546379
2.807278816,66.61841872,-0.550133386,165.0505304,0.766343966,4.213139066
-1.132705988,66.41298358,1.823310659,165.0544255,0.764410124,0.8108016
-0.788643929,65.02264849,21.9917803,165.0589955,0.762209591,1.534022357
2.273115431,65.67056821,6.23414208,165.0611222,0.769502833,16.1467066
1.593556013,66.95464943,-5.095101702,166.8525557,0.857469955,9.066303372
0.46173629,63.87616486,21.24472209,166.9646272,0.882406523,-1.048985967
4.115700116,68.89899293,-3.951856695,167.1040197,0.862026116,14.87509122
6.442090138,64.79850653,-38.08614376,168.7556432,0.947005004,1.427271279
5.529156825,71.61620041,38.41200243,168.8478014,0.931197578,-26.7965966
7.468985872,71.11780019,-81.81231875,174.9105357,0.778853003,19.78097413
3.076935717,86.77770028,44.2891211,180.5495173,0.932501012,-52.78566364
6.400393238,91.29604555,2.540495068,207.8257678,0.605251737,16.55346832
8.281098497,91.15582303,-24.0372804,215.4260398,0.782408222,6.54420171
1.84231338,91.48883423,6.997964126,215.4358513,0.792570202,-15.29971408
1.6125702,90.30449386,-28.04783429,217.8901799,0.69642108,0.627198923
-2.320776291,89.89357278,29.1542078,218.0462942,0.724412937,-19.85496766
-6.033942649,92.00876631,16.83538586,221.342977,0.6122216,15.15158624
0.947698489,92.32707285,-21.11593043,224.5864582,0.728838431,16.35430025
0.960488777,94.35655142,-3.655947319,225.617482,0.796179974,-10.41015023
-0.717785579,93.82943951,-0.578204294,227.5283746,0.711716253,-5.58571958
1.745827937,94.97503533,37.60750435,227.6024405,0.697092463,-2.008922947
-0.074337901,97.01909168,4.075743992,227.6069969,0.694779646,26.28852513
0.467917655,96.58134373,0.656675227,233.0326338,0.845209664,10.42225289
6.787522993,95.6754433,-33.60715982,233.0712559,0.86151264,3.446840273
-0.546225051,97.38865286,-121.7614543,233.068448,0.864139341,-23.02030265
-11.23637158,132.6303337,52.46135949,237.8004719,0.729710701,-93.54969667
-2.371679841,134.6322566,24.19830368,297.5774704,0.242664884,10.74391487
-2.116174532,137.2941232,-16.3256399,308.440368,0.452510322,20.35419259
-4.215311015,138.9040411,40.59497159,310.6856308,0.549303537,-5.845687759
-0.180372138,141.1709423,7.652833084,311.8192143,0.484000977,27.32621178
-3.067182685,139.9315102,-14.70194258,318.2274699,0.646380864,13.27379842
1.090222065,142.7492828,-4.35424585,318.4212231,0.676992196,-6.708873724
-1.578679207,143.1993491,64.22197018,319.361978,0.618184426,-5.026996671
6.119051126,146.0381144,32.35294993,319.4590463,0.600767442,44.43655108
